,init_pos,peak_vel
0,10.54617576078979,635.424087701995
1,7.518002895826569,1147.0356453346808
2,9.3417866095455,8.264054592140461
3,8.163029090565697,1043.8230502545082
4,9.018565983168264,8.533705783977679
5,8.549094255961636,10.76056302847056
6,7.864265393133761,10.32690314471232
7,11.482433996549771,5.440276212725093
8,9.880980829663205,754.2235993981728
9,10.423052431206774,7.378093709938938
10,13.259801416141965,2.5303310369707126
11,8.785585852583235,9.845585284291053
12,13.633764730375564,2.372794978800539
13,13.021053222782832,324.51321298009856
14,12.880913910971504,5.405804358799621
15,8.847100780089363,10.054763083015107
16,11.38800074414755,6.166656072743481
17,13.091146814075547,4.877184071922654
18,11.1252554373937,5.6974689119889055
19,12.07361429988525,4.626623962360004
20,8.880708715042765,8.598593000960147
21,9.63067972225489,8.520322762851222
22,13.181615714859552,2.448858610435831
23,8.723365058182143,10.040659916024365
24,10.025758600943535,8.101781331960172
25,12.636752810466332,4.36674709375674
26,8.508897991953745,10.935981883152438
27,11.61194112463066,4.645953724620594
28,11.202902539828955,6.348656667386107
29,8.28364101000157,11.233781347213984
30,7.315752835295958,1141.6194873999116
31,12.059388763544646,396.29724752650696
32,9.835955515166788,743.9413355527442
33,7.997126422142198,11.781796512118966
