,init_pos,final_pos,peak_pos
0,13.421058551526778,0.009570454883479962,0.025963945164886537
1,6.821854156548548,0.14056117555961745,0.18693588340618028
2,6.613322117078084,0.14913115854654713,0.20329760579164002
3,8.39964324753786,0.08683487787352373,0.13789629869733933
4,6.954185527724617,0.10498576490028633,0.0998493205169142
5,7.385972858350634,0.15557174883978053,0.22872825379023887
6,7.187772481779239,0.24754980016664963,0.24462452978217897
7,5.600423369496438,0.562508515992211,0.5540504552898877
8,5.0769066755149055,0.8302225641215397,0.8233460186508328
9,4.969776009748424,0.5231356080751226,0.5224803393851616
10,6.403620738666831,0.3197378471917558,0.31876127545431476
11,9.2614192737386,0.07531149549217009,0.13000378498214005
12,7.9821166784365305,0.2775768091809603,0.265483112090644
13,8.076271182363291,0.19909762325131553,0.22407373845239498
14,12.378318623423898,0.02087150268930671,0.030707246539473543
15,6.6150239702818565,0.06370588517586206,0.07213918503416661
16,14.03846153846154,-0.0,-0.0
17,10.822562748607206,0.02412177918917857,0.047521063474667447
18,7.114581417435772,0.22974896684193524,0.2866462321208312
19,12.499498172772958,0.0155817967624583,0.03739882853082421
20,9.923832635674131,0.03392092150776449,0.07657552759117614
21,11.285084153537785,0.021020397648735756,0.04701716820014745
22,9.813374244153138,0.03851763630624472,0.07743143709372102
23,13.706113938536713,0.007472715772833816,0.016746198038783855
24,12.622686683172395,0.015896091402662016,0.03116432080471432
25,11.951134800491197,0.018337112771727337,0.033921961370818376
26,10.630794461606389,0.03087091527025798,0.05431562042171478
27,12.852833379543812,0.016074028205777857,0.02487793018945661
28,9.612541296704908,0.05701214434271673,0.10227011768715233
29,11.52390638243769,0.02580440060642708,0.044160709573064505
