,init_pos,zpeak_vel
0,9.44473210628456,8.429084189533587
1,12.229659756740292,1.588607821202675
2,5.676321753075458,10.503325090772416
3,10.503124043902027,197.49371593887832
4,7.115166486784958,8.953251212394548
5,6.268487496237603,136.46305885880963
6,8.320102809288576,9.645371999366915
7,9.414517304334302,7.449364392777351
8,10.430049369394508,5.163872281236563
9,12.06104432343013,2.4158300622024727
10,7.425445913394908,127.68325864434834
11,8.470555781500048,9.325017007661364
12,8.74641955546781,8.898615828356485
13,10.345223229491438,5.208923231699312
14,12.421182561761448,2.641367263031494
15,8.36948397108295,10.900651390730076
16,11.958850504245328,2.996898214000069
17,6.686484842196812,107.70267473328849
18,12.97716473459893,2.6898892240551553
19,12.481975888968602,2.6016679247798034
20,9.80629042937155,7.620262652915199
21,9.263016392052588,8.5829693255793
22,7.2379344099507135,119.55197903020216
23,12.878103305156415,1.897517900865118
24,7.884281206188916,12.867952072168933
