frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,101.04866487596777,114.99036182651288,101.18364267416901,2.1045887311508373,0.11608210708518873,4.0767623450644805,1606.3604724398513,0.006632809818494854,0,0
0,124.28884381338743,379.0839756592292,39.40870266895664,1.9089837785945483,0.04994304292768367,2.0943367341311645,393.9378222851802,0.030060231059260943,0,1
0,119.83398058252428,529.973139158576,49.40076724019312,2.008718859450142,0.09727160627516392,2.382108193782775,457.4933412710387,0.025364050566973977,0,2
0,112.88346000723851,394.96561708288095,44.1729190565222,2.034715003773208,0.12893495277061812,2.0144002175612727,410.50445431572984,0.028676252013203413,0,3
0,109.08881479236132,614.9120945741133,52.74211363281459,2.0561237172968347,0.07108505792346285,2.3661208904687965,498.62253204434194,0.02303520133543716,0,4
0,109.06019546868059,197.00111061750334,71.97483951953055,2.0782130177046114,0.034772763532884006,3.069562236283844,704.0066074608666,0.015793761335739988,0,5
0,108.05868927290511,310.03651776980763,49.033059263971616,2.0347486704603117,0.05229587810643558,2.302171677212883,416.0930162416366,0.02823768881048412,0,6
0,110.10331125827814,280.9367549668874,48.28165600821463,2.0141058851401756,0.11711737518472194,2.302171677212883,470.94810584362665,0.0245520378257988,0,7
0,105.89204097714736,34.030338849487784,40.57577581087706,2.010904081398784,0.09738513161047044,1.934463700991381,318.09695764014356,0.03858530396856805,0,8
0,103.82676269901441,701.0367702805155,42.1745061422749,1.9780830965664487,0.11160961272334624,2.110324037445143,376.9624859743024,0.03162413450309441,0,9
0,103.21648550724638,295.0480072463768,52.949948575896315,2.0222195678699997,0.09261255547823627,2.478032013666645,457.8245157865895,0.02534341951759265,0,10
0,101.79708081167675,16.89106443574226,44.908335008965196,2.0125982703442853,0.13034284127561827,2.110324037445143,396.1892617608491,0.029864352778274043,0,11
0,100.9881124497992,497.0146184738956,99.52096312951527,2.113601011768255,0.06490515516731821,3.9009020086107187,1595.2051151396204,0.0066807152301029595,0,12
0,107.12739463601532,234.10185185185185,50.07223397938021,2.050916376188959,0.05291050232495321,2.2701970705849264,455.22281540135674,0.025506406287525853,0,13
1,109.05643190402132,197.0577649411242,71.69546707846983,2.07448502374746,0.03435541686943715,3.090184539707431,700.1183998564162,0.016158754456694718,1,5
1,124.27562739259889,379.04466184602296,37.44857656109366,1.9651363700227138,0.1008642699092932,1.8636679955967497,423.53686994982945,0.028226394952011277,1,1
1,119.95699855699856,529.9569985569985,55.19324448498066,2.041135411047921,0.06763777216051357,2.548605805944273,515.6975639716804,0.022601915950833287,1,2
1,113.01094605160282,777.9636434714621,40.74583532253406,1.9867622892681092,0.13798028400660595,1.9751694996068114,351.6887948632798,0.03502043264268266,1,14
1,112.9523635031147,395.0315133748626,43.469657777637,2.0058543850068546,0.15997879369387133,2.0388846447554183,406.5821205255992,0.02958061710246808,1,3
1,110.17647058823529,281.02277039848195,50.36682223997369,2.028731013618291,0.10351252847123298,2.325602797924149,499.7493358251504,0.02340911103912173,1,7
1,109.20502481389578,615.0266749379653,51.3544069897771,2.0329939783799245,0.09479768138305801,2.3574603704984525,483.7100613837494,0.024281231016015627,1,4
1,108.04081632653062,310.1319493314567,45.26961062808515,2.0100906600565875,0.019660014774700658,2.166314935052632,428.221787969689,0.02787378926261705,1,6
1,115.77199504337051,152.9062370921107,38.56359160119428,2.025345392036268,0.12900981998476047,1.7680952778738392,387.89513002517936,0.03123213852090492,1,15
1,107.10138397167685,234.96942388155776,49.49073899418035,2.0466085049922937,0.03163690098488565,2.2618876527755423,457.7060834531197,0.02584212958762871,1,13
1,101.31996792301524,17.006014434643145,39.72639300015636,1.9850079636812814,0.13264526567257595,1.9273831407453563,355.13952381712016,0.0346202133788927,1,11
1,101.07498414711478,113.99778059606848,100.47878389935296,2.103722882961116,0.11961560528415222,4.061840503223685,1598.50926071301,0.006764658632117384,1,0
1,101.0124142437112,497.03413917020583,97.51602964994274,2.1106673574703536,0.06854122133400511,3.8547662814907127,1587.5857626523923,0.00681281683006932,1,12
1,106.73520108450067,825.8775417984637,35.250404053466724,1.9229392699873928,0.04670416175965128,1.8158816367352943,334.873405441665,0.03711101439615247,1,16
1,103.75096376252891,701.2675404780263,41.319271628871526,1.9525994377699019,0.06936460342373009,2.1344573624783285,361.29738983438244,0.033928290256437885,1,9
1,105.97796547925083,33.84318766066838,43.374085059914094,2.0097997152293625,0.03430133155597056,2.070742217329722,340.1787776027228,0.036424967589339906,1,8
1,103.22697795071336,294.94941634241246,49.12437690957586,2.0200037241043862,0.10150992101507295,2.325602797924149,453.84705948216657,0.026091034211198884,1,10
2,124.11649365628604,378.95732410611305,41.17355961502269,1.9980767377030584,0.08708229301777125,2.0103967978115653,376.6976227909607,0.033026826246030344,2,1
2,109.07452287185701,614.1348076340503,52.254486847054935,2.043676380333014,0.08243272840745561,2.406144198955574,479.1110504458248,0.025095690685127982,2,4
2,119.9785874081176,529.9424736337488,49.531744727184154,2.035714986571454,0.07775581528390943,2.311164822681012,464.0088927708518,0.026017005244757075,2,2
2,115.4521327014218,152.0701421800948,33.40108065655435,1.978558046438861,0.20129319108837895,1.7571184610793995,351.88200487477667,0.0357656940398502,2,15
2,113.01586655817738,394.96826688364524,38.90988448047896,2.0159050244330907,0.16773012410510332,1.7887782531709202,383.51634822723497,0.032346204455463635,2,3
2,112.15190454336852,777.3207893529142,34.49334348371182,1.936580541724168,0.06166328977152302,1.7412885650336392,302.67761554407156,0.042803984356305155,2,14
