frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,6.922758620689655,617.9558620689655,48.09158738889626,1.3940761370391752,0.15512042760170094,4.842325350881968,566.0,0.0003917626553886423,0,0
0,167.00962463907604,1101.1472569778634,68.92021972008719,1.368559375473473,0.07703122181859817,8.457486058047273,513.0,0.0004322375036763688,0,1
0,175.87730673316707,805.8643391521197,66.49905704464621,1.331378450536742,0.029594583262969883,8.12581993812385,396.0,0.000559945444657251,0,2
0,183.74881516587678,996.7582938388625,20.994465391152644,1.1312032766397773,0.37475610347079874,4.079493275058097,89.0,0.002491537260518109,0,3
0,185.17604355716878,857.3802177858439,36.54960641556116,1.2847704887299654,0.25170207297260583,5.30665791877476,221.0,0.001003349904758365,0,4
0,190.93210749646394,935.8295615275813,46.89758935717194,1.3841392936256147,0.0852318995296675,4.842325350881968,553.0,0.00040097233832979575,0,5
0,192.03329439252337,1045.0216121495328,56.78123973088993,1.4416209723909343,0.1239579900656582,5.1408248588130485,614.0,0.00036113604143959906,0,6
0,165.8509977827051,459.8909090909091,74.79071004273177,1.406037031175813,0.17660701534041945,7.595154146246375,837.0,0.0002649188889112846,0,7
0,197.81204379562044,720.6441605839416,36.3506067436071,1.3138787509746757,0.13460980750286144,4.941825186858995,449.0,0.0004938487927815942,0,8
0,213.99799095931692,631.060773480663,66.03472447675341,1.3670808664557603,0.07586340343670266,6.865488682414846,502.0,0.0004417089256441093,0,9
0,222.0517160319699,171.79595674659146,70.54538370771196,1.3495720124658845,0.053745805978159256,8.059486714139165,614.0,0.00036113604143959906,0,10
0,227.74058823529413,896.9811764705883,56.38324038698182,1.3947380103973144,0.21204550227001526,6.036323382606289,441.0,0.0005028075895956703,0,11
0,233.87566371681416,111.19734513274337,74.95654310269347,1.3265498532940012,0.12251080386014811,8.092653326131508,448.0,0.0004949511445630681,0,12
0,235.16816143497758,208.16143497757847,44.37692684575393,1.3283726852925688,0.14867710529038564,4.610159066935572,546.0,0.00040611305037641196,0,13
0,236.87664783427496,233.2909604519774,35.22294193586747,1.1971403465827204,0.556987667352223,6.699655622453134,508.0,0.00043649184632146143,0,14
0,198.79812938425565,887.028838659392,42.552763186175106,1.3458750235855697,0.3681008638016328,5.406157754751787,300.0,0.0007391305905983784,0,15
0,160.09924005364329,473.2172552525704,74.19371102686961,1.3721803291150154,0.06572129738291241,7.561987534254032,592.0,0.00037455673639655355,0,16
0,195.9821359223301,199.83922330097087,85.40402588028128,1.4062274809415936,0.008863081736554253,8.25848638609322,842.0,0.0002633457282198326,0,17
0,148.10638297872342,517.0029688273132,67.02972283652369,1.3659824180249505,0.029869343680953654,6.566989174483765,434.0,0.000510917470884548,0,18
0,154.99921476246564,362.97212406753044,84.4753607444957,1.4366617065439806,0.06600619631707501,7.727820594215744,876.0,0.0002531244961246544,0,19
0,17.090799031476998,887.9067796610169,27.395621505674697,1.2350804543889273,0.14322531195721866,3.8141603791193583,141.0,0.0015726440467457644,0,20
0,19.255381035485748,767.6672484002327,57.01340601483632,1.3448455884514015,0.053843667382567,7.362987862299979,526.0,0.00042155473919807177,0,21
0,44.04573002754821,187.02314049586778,60.19740076610118,1.2901406163350393,0.09453215386221558,7.130821578353583,331.0,0.0006699059680328672,0,22
0,53.02963525835866,909.806990881459,43.6472613819224,1.3388626484779391,0.10820348942419103,5.2403246947900755,476.0,0.0004658361047213817,0,23
0,90.28732897085068,696.6585365853658,55.753074759127315,1.3123220538843516,0.07601407523701038,7.031321742376557,367.0,0.0006041923404991955,0,24
0,94.01783590963139,272.1462544589774,83.6793620566795,1.395025418248163,0.04520949148913684,8.059486714139165,645.0,0.0003437789981115164,0,25
0,72.07194244604317,942.9079136690648,46.10159066935572,1.3978400604262184,0.13766611012576127,5.1408248588130485,465.0,0.00047685598684885186,0,26
0,105.13160250671442,438.7699194270367,74.09421119089258,1.3320644514344233,0.04139080583581423,8.357986222070247,487.0,0.0004553140451337233,0,27
0,112.103125,504.09140625,42.45326335019808,1.2836106302146302,0.5430339294029651,6.168989830575658,207.0,0.0010712107476681674,0,28
0,113.15664403491756,977.8976721629485,68.38955392820971,1.360378791318098,0.04955085484964007,8.42431944605493,542.0,0.0004091102187650051,0,29
0,120.21879483500717,1133.045193687231,46.23425711732509,1.3583262550683597,0.11568237973600515,5.074491634828364,463.0,0.00047891585931752225,0,30
0,131.27727272727273,365.8863636363636,21.889963914945884,1.1428300862598106,0.04142358180882369,4.311659559004492,91.0,0.002436775576611226,0,31
0,139.00761179828734,726.1351094196003,34.8581092039517,1.1408845283971822,0.0711530346501374,6.50065595049908,165.0,0.0013438897782823247,0,32
0,95.86360373295047,1026.0394831299354,46.20109050533275,1.346874289515838,0.17406859672604388,5.207158082797733,511.0,0.00043392925002065804,0,33
1,185.01778154106688,858.0152413209145,43.04486008583117,1.262700089357996,0.3020841319827163,6.050335964646886,242.0,0.0011270578510701765,1,4
1,196.0287741426882,198.98541584548678,92.46808639945272,1.4445471935533425,0.06921000063152208,8.054965350523867,902.0,0.0003023752898568028,1,17
1,184.6390605686032,997.0284301606922,29.486275875899587,1.1591523265700805,0.23145337712109632,5.1755885962642045,140.0,0.0019482390368888063,1,3
1,190.12597310686482,933.0636942675159,51.50075131353043,1.4046732235031072,0.12969123416315997,5.102692982232314,578.0,0.00047187480885923,1,5
1,191.05266805266805,1045.7047817047817,52.59418552400878,1.3515730933803864,0.09407383250889664,5.8680969295671614,557.0,0.000489665633615573,1,6
