Time,Channel A,Channel H
(ms),(V),(V)

209.47792556,1.65791700,4.87242100
209.48792556,1.65791700,4.87242100
209.49792556,1.65532300,4.87791500
209.50792556,1.65791700,4.88340900
209.51792556,1.65791700,4.88340900
209.52792556,1.65791700,4.86723200
209.53792556,1.66066400,4.87242100
209.54792556,1.66066400,4.86173800
209.55792556,1.65791700,4.87242100
209.56792556,1.65791700,4.87791500
209.57792556,1.65791700,4.87791500
209.58792556,1.65791700,4.86723200
209.59792556,1.65791700,4.87242100
209.60792556,1.65791700,4.86173800
209.61792556,1.65791700,4.87242100
209.62792556,1.65791700,4.87791500
209.63792556,1.65791700,4.87242100
209.64792556,1.65791700,4.87242100
209.65792556,1.65791700,4.86173800
209.66792556,1.65791700,4.87242100
209.67792556,1.66066400,4.87791500
209.68792556,1.65791700,4.87242100
209.69792555,1.65791700,4.88340900
209.70792555,1.66066400,4.87242100
209.71792555,1.65532300,4.87791500
209.72792555,1.66066400,4.88859700
209.73792555,1.66066400,4.87242100
209.74792555,1.65791700,4.87242100
209.75792555,1.66066400,4.87242100
209.76792555,1.66066400,4.87791500
209.77792555,1.65791700,4.86723200
209.78792555,1.65532300,4.87242100
209.79792555,1.66066400,4.87242100
209.80792555,1.65791700,4.87791500
209.81792555,1.66066400,4.87242100
209.82792555,1.66066400,4.87242100
209.83792555,1.66066400,4.86723200
209.84792555,1.65791700,4.88340900
209.85792555,1.65791700,4.87242100
209.86792555,1.66066400,4.86173800
209.87792555,1.65791700,4.87791500
209.88792555,1.66066400,4.88340900
209.89792555,1.65791700,4.86723200
209.90792555,1.65791700,4.87791500
209.91792555,1.66066400,4.87242100
209.92792555,1.65791700,4.87242100
209.93792555,1.65791700,4.87242100
209.94792555,1.65791700,4.87242100
209.95792555,1.66066400,4.87242100
209.96792555,1.65791700,4.86723200
209.97792555,1.65532300,4.87791500
209.98792555,1.65791700,4.87791500
209.99792555,1.65791700,4.87242100
210.00792555,1.65791700,4.87791500
210.01792555,1.65791700,4.86723200
210.02792555,1.66066400,4.87791500
210.03792555,1.65791700,4.87791500
210.04792555,1.65791700,4.87242100
210.05792555,1.66066400,4.87791500
210.06792555,1.65532300,4.87791500
210.07792555,1.65791700,4.87242100
210.08792554,1.65791700,4.87791500
210.09792554,1.66066400,4.87242100
210.10792554,1.66066400,4.86173800
210.11792554,1.65791700,4.87242100
210.12792554,1.65791700,4.87242100
210.13792554,1.65791700,4.87242100
210.14792554,1.65791700,4.87791500
210.15792554,1.65791700,4.87791500
210.16792554,1.65532300,4.87791500
210.17792554,1.65791700,4.87791500
210.18792554,1.65791700,4.86173800
210.19792554,1.65791700,4.86723200
210.20792554,1.65791700,4.87791500
210.21792554,1.66066400,4.87242100
210.22792554,1.66066400,4.87242100
210.23792554,1.66341100,4.86723200
210.24792554,1.66066400,4.87791500
210.25792554,1.66066400,4.89409100
210.26792554,1.66066400,4.87242100
210.27792554,1.65791700,4.87791500
210.28792554,1.66066400,4.88340900
210.29792554,1.65791700,4.87791500
210.30792554,1.65791700,4.86723200
210.31792554,1.66066400,4.87791500
210.32792554,1.66066400,4.88340900
210.33792554,1.66066400,4.88340900
210.34792554,1.65791700,4.87242100
210.35792554,1.66066400,4.87791500
210.36792554,1.66341100,4.87791500
210.37792554,1.65791700,4.87242100
210.38792554,1.66066400,4.86173800
210.39792554,1.66066400,4.87791500
210.40792554,1.66066400,4.87242100
210.41792554,1.66066400,4.86723200
210.42792554,1.65791700,4.86723200
210.43792554,1.65791700,4.87242100
210.44792554,1.66066400,4.87242100
210.45792554,1.65532300,4.87242100
210.46792554,1.65791700,4.87242100
210.47792554,1.65532300,4.86723200
210.48792553,1.65532300,4.87791500
210.49792553,1.65532300,4.87242100
210.50792553,1.65791700,4.86173800
210.51792553,1.66066400,4.87791500
210.52792553,1.65791700,4.86723200
210.53792553,1.65532300,4.86723200
210.54792553,1.65791700,4.88340900
210.55792553,1.66066400,4.86723200
210.56792553,1.66066400,4.86723200
210.57792553,1.66066400,4.88340900
210.58792553,1.66066400,4.87242100
210.59792553,1.66066400,4.87242100
210.60792553,1.66066400,4.86723200
210.61792553,1.66066400,4.86723200
210.62792553,1.66066400,4.88340900
210.63792553,1.66066400,4.87242100
210.64792553,1.65791700,4.87242100
210.65792553,1.65791700,4.87242100
210.66792553,1.65532300,4.87791500
210.67792553,1.65791700,4.87242100
210.68792553,1.65257600,4.86173800
210.69792553,1.65791700,4.87791500
210.70792553,1.65257600,4.87791500
210.71792553,1.65257600,4.87242100
210.72792553,1.65532300,4.87791500
210.73792553,1.65532300,4.87791500
210.74792553,1.65532300,4.87242100
210.75792553,1.65532300,4.86723200
210.76792553,1.65532300,4.86173800
210.77792553,1.65791700,4.88340900
210.78792553,1.65791700,4.86723200
210.79792553,1.65791700,4.87242100
210.80792553,1.66066400,4.87791500
210.81792553,1.66066400,4.88340900
210.82792553,1.65791700,4.86723200
210.83792553,1.66066400,4.86723200
210.84792553,1.66066400,4.87791500
210.85792553,1.66341100,4.87242100
210.86792553,1.66066400,4.87242100
210.87792552,1.66341100,4.87242100
210.88792552,1.66066400,4.88340900
210.89792552,1.66066400,4.87242100
210.90792552,1.65791700,4.88340900
210.91792552,1.65791700,4.87791500
210.92792552,1.65532300,4.87791500
210.93792552,1.65532300,4.86173800
210.94792552,1.65532300,4.86723200
210.95792552,1.65532300,4.87242100
210.96792552,1.65257600,4.87242100
210.97792552,1.65532300,4.86723200
210.98792552,1.65257600,4.87242100
210.99792552,1.65532300,4.87791500
211.00792552,1.65257600,4.87791500
211.01792552,1.65257600,4.87791500
211.02792552,1.65257600,4.87791500
211.03792552,1.65532300,4.86723200
211.04792552,1.65532300,4.86723200
211.05792552,1.65532300,4.86723200
211.06792552,1.66066400,4.87242100
211.07792552,1.65791700,4.88340900
211.08792552,1.65532300,4.87242100
211.09792552,1.65791700,4.87791500
211.10792552,1.65791700,4.87791500
211.11792552,1.66066400,4.87242100
211.12792552,1.65791700,4.87242100
211.13792552,1.65791700,4.86723200
211.14792552,1.66066400,4.88340900
211.15792552,1.65791700,4.86723200
211.16792552,1.65532300,4.87242100
211.17792552,1.65532300,4.87242100
211.18792552,1.65257600,4.87791500
211.19792552,1.65532300,4.86723200
211.20792552,1.65791700,4.86173800
211.21792552,1.65791700,4.88340900
211.22792552,1.65791700,4.87242100
211.23792552,1.65791700,4.87242100
211.24792552,1.66066400,4.85655000
211.25792552,1.65791700,4.87791500
211.26792552,1.66341100,4.87242100
211.27792551,1.65791700,4.86723200
211.28792551,1.66341100,4.87242100
211.29792551,1.66341100,4.86723200
211.30792551,1.66066400,4.86723200
211.31792551,1.66341100,4.87242100
211.32792551,1.66066400,4.87791500
211.33792551,1.66341100,4.87242100
211.34792551,1.66066400,4.87242100
211.35792551,1.66066400,4.86723200
211.36792551,1.66066400,4.87242100
211.37792551,1.65791700,4.86723200
211.38792551,1.65532300,4.86723200
211.39792551,1.65532300,4.87242100
211.40792551,1.65257600,4.87791500
211.41792551,1.65257600,4.87242100
211.42792551,1.65257600,4.87791500
211.43792551,1.65532300,4.87791500
211.44792551,1.65257600,4.87242100
211.45792551,1.64982900,4.87791500
211.46792551,1.65257600,4.87791500
211.47792551,1.65532300,4.87791500
211.48792551,1.65791700,4.87791500
211.49792551,1.65532300,4.86173800
211.50792551,1.65532300,4.87242100
211.51792551,1.65791700,4.87791500
211.52792551,1.65791700,4.86723200
211.53792551,1.65532300,4.87242100
211.54792551,1.65791700,4.86173800
211.55792551,1.65791700,4.87242100
211.56792551,1.65791700,4.86723200
211.57792551,1.65791700,4.86723200
211.58792551,1.65791700,4.87791500
211.59792551,1.65532300,4.86173800
211.60792551,1.65532300,4.86723200
211.61792551,1.65532300,4.86723200
211.62792551,1.65791700,4.88340900
211.63792551,1.65532300,4.87242100
211.64792551,1.65532300,4.87242100
211.65792551,1.65257600,4.86723200
211.66792551,1.65791700,4.87242100
211.67792550,1.65532300,4.86723200
211.68792550,1.65257600,4.86723200
211.69792550,1.65532300,4.86173800
211.70792550,1.65532300,4.87242100
211.71792550,1.65532300,4.87791500
211.72792550,1.65532300,4.86723200
211.73792550,1.65532300,4.87242100
211.74792550,1.65532300,4.87242100
211.75792550,1.65532300,4.86723200
211.76792550,1.65532300,4.87791500
211.77792550,1.65791700,4.86723200
211.78792550,1.65532300,4.87791500
211.79792550,1.65791700,4.87242100
211.80792550,1.65532300,4.87242100
211.81792550,1.65532300,4.86723200
211.82792550,1.65532300,4.86723200
211.83792550,1.65791700,4.87242100
211.84792550,1.65532300,4.87242100
211.85792550,1.65791700,4.87242100
211.86792550,1.65532300,4.86723200
211.87792550,1.65532300,4.87242100
211.88792550,1.65532300,4.87242100
211.89792550,1.65532300,4.87242100
211.90792550,1.65257600,4.87242100
211.91792550,1.65257600,4.88340900
211.92792550,1.65532300,4.87791500
211.93792550,1.65532300,4.87791500
211.94792550,1.65532300,4.86173800
211.95792550,1.65791700,4.87242100
211.96792550,1.65532300,4.87242100
211.97792550,1.65532300,4.86723200
211.98792550,1.65532300,4.88340900
211.99792550,1.65791700,4.87242100
212.00792550,1.65791700,4.88340900
212.01792550,1.65532300,4.87791500
212.02792550,1.65791700,4.86723200
212.03792550,1.65532300,4.88340900
212.04792550,1.65791700,4.87242100
212.05792550,1.65532300,4.86173800
212.06792549,1.65791700,4.87242100
212.07792549,1.65791700,4.87242100
212.08792549,1.65532300,4.87242100
212.09792549,1.65532300,4.87791500
212.10792549,1.65791700,4.86723200
212.11792549,1.65791700,4.87791500
212.12792549,1.65791700,4.87242100
212.13792549,1.65791700,4.86173800
212.14792549,1.65791700,4.87791500
212.15792549,1.66341100,4.84556200
212.16792549,1.65532300,4.87242100
212.17792549,1.65532300,4.86173800
212.18792549,1.66066400,4.87791500
212.19792549,1.65257600,4.87791500
212.20792549,1.65532300,4.87791500
212.21792549,1.65532300,4.87242100
212.22792549,1.65791700,4.87242100
212.23792549,1.65791700,4.88340900
212.24792549,1.65532300,4.87791500
212.25792549,1.65532300,4.87791500
212.26792549,1.65532300,4.87791500
212.27792549,1.65257600,4.87242100
212.28792549,1.65257600,4.87242100
212.29792549,1.65257600,4.87791500
212.30792549,1.65532300,4.87791500
212.31792549,1.65257600,4.86723200
212.32792549,1.65257600,4.86723200
212.33792549,1.65532300,4.87242100
212.34792549,1.65532300,4.86723200
212.35792549,1.65532300,4.87242100
212.36792549,1.65791700,4.87791500
212.37792549,1.65791700,4.88340900
212.38792549,1.65791700,4.86723200
212.39792549,1.65532300,4.87791500
212.40792549,1.65791700,4.87791500
212.41792549,1.65791700,4.87791500
212.42792549,1.65532300,4.87242100
212.43792549,1.66066400,4.87791500
212.44792549,1.65791700,4.87242100
212.45792549,1.65791700,4.86723200
212.46792548,1.65791700,4.86723200
212.47792548,1.66066400,4.87791500
212.48792548,1.65791700,4.88859700
212.49792548,1.65532300,4.86723200
212.50792548,1.65532300,4.87791500
212.51792548,1.65257600,4.87791500
212.52792548,1.65532300,4.87791500
212.53792548,1.65532300,4.87242100
212.54792548,1.65257600,4.86723200
212.55792548,1.65791700,4.87791500
212.56792548,1.65791700,4.87242100
212.57792548,1.65532300,4.87791500
212.58792548,1.65532300,4.87242100
212.59792548,1.65532300,4.87791500
212.60792548,1.65532300,4.87791500
212.61792548,1.65532300,4.88340900
212.62792548,1.65532300,4.88340900
212.63792548,1.66066400,4.87791500
212.64792548,1.65257600,4.86723200
212.65792548,1.65791700,4.87242100
212.66792548,1.65532300,4.87242100
212.67792548,1.65791700,4.86173800
212.68792548,1.65532300,4.87791500
212.69792548,1.65532300,4.87242100
212.70792548,1.65791700,4.87242100
212.71792548,1.65791700,4.87242100
212.72792548,1.65532300,4.87242100
212.73792548,1.65532300,4.87791500
212.74792548,1.65532300,4.86173800
212.75792548,1.65532300,4.86723200
212.76792548,1.65532300,4.86173800
212.77792548,1.65532300,4.88340900
212.78792548,1.65532300,4.87242100
212.79792548,1.65532300,4.86723200
212.80792548,1.65257600,4.87242100
212.81792548,1.65257600,4.88340900
212.82792548,1.65791700,4.87791500
212.83792548,1.65532300,4.87242100
212.84792548,1.65791700,4.87242100
212.85792547,1.65532300,4.86723200
212.86792547,1.65791700,4.87791500
212.87792547,1.65532300,4.87242100
212.88792547,1.65532300,4.87791500
212.89792547,1.65791700,4.87242100
212.90792547,1.65791700,4.88340900
212.91792547,1.65532300,4.86723200
212.92792547,1.65532300,4.86723200
212.93792547,1.65791700,4.87242100
212.94792547,1.65532300,4.88340900
212.95792547,1.64982900,4.87242100
212.96792547,1.65532300,4.87242100
212.97792547,1.65257600,4.87791500
212.98792547,1.65791700,4.87791500
212.99792547,1.65532300,4.87242100
213.00792547,1.65532300,4.86723200
213.01792547,1.65791700,4.87242100
213.02792547,1.65791700,4.88340900
213.03792547,1.65257600,4.86723200
213.04792547,1.65532300,4.87242100
213.05792547,1.65532300,4.86723200
213.06792547,1.65532300,4.87242100
213.07792547,1.65532300,4.86723200
213.08792547,1.65532300,4.87791500
213.09792547,1.65791700,4.86723200
213.10792547,1.65257600,4.87791500
213.11792547,1.65532300,4.87791500
213.12792547,1.65791700,4.87242100
213.13792547,1.65532300,4.87791500
213.14792547,1.65791700,4.87791500
213.15792547,1.65791700,4.86173800
213.16792547,1.66066400,4.87242100
213.17792547,1.65791700,4.87242100
213.18792547,1.66066400,4.87791500
213.19792547,1.66341100,4.86723200
213.20792547,1.66615800,4.86723200
213.21792547,1.66615800,4.86723200
213.22792547,1.66341100,4.87791500
213.23792547,1.65791700,4.88340900
213.24792547,1.65791700,4.87242100
213.25792546,1.65532300,4.87242100
213.26792546,1.65532300,4.87791500
213.27792546,1.65532300,4.88340900
213.28792546,1.65257600,4.87242100
213.29792546,1.64723500,4.86723200
213.30792546,1.64723500,4.87242100
213.31792546,1.64982900,4.86723200
213.32792546,1.64448800,4.87242100
213.33792546,1.64448800,4.87242100
213.34792546,1.64723500,4.86173800
213.35792546,1.64723500,4.87242100
213.36792546,1.64982900,4.87242100
213.37792546,1.64982900,4.86723200
213.38792546,1.65791700,4.87242100
213.39792546,1.65791700,4.87242100
213.40792546,1.65791700,4.86723200
213.41792546,1.66341100,4.87791500
213.42792546,1.66341100,4.87242100
213.43792546,1.66615800,4.87791500
213.44792546,1.66615800,4.87791500
213.45792546,1.66615800,4.87242100
213.46792546,1.66341100,4.86723200
213.47792546,1.66615800,4.87242100
213.48792546,1.66341100,4.87791500
213.49792546,1.66341100,4.87791500
213.50792546,1.66341100,4.87791500
213.51792546,1.66341100,4.87242100
213.52792546,1.66066400,4.87791500
213.53792546,1.66066400,4.87791500
213.54792546,1.65257600,4.86723200
213.55792546,1.65532300,4.86173800
213.56792546,1.65532300,4.87242100
213.57792546,1.65532300,4.87242100
213.58792546,1.65257600,4.87242100
213.59792546,1.65257600,4.86723200
213.60792546,1.64982900,4.86723200
213.61792546,1.65257600,4.87242100
213.62792546,1.65257600,4.87242100
213.63792546,1.65257600,4.87242100
213.64792546,1.64982900,4.88340900
213.65792545,1.65257600,4.88340900
213.66792545,1.65257600,4.87791500
213.67792545,1.64723500,4.87791500
213.68792545,1.65257600,4.87791500
213.69792545,1.65257600,4.87791500
213.70792545,1.65257600,4.87791500
213.71792545,1.64982900,4.87242100
213.72792545,1.65257600,4.87791500
213.73792545,1.65257600,4.87791500
213.74792545,1.64982900,4.86173800
213.75792545,1.65532300,4.86173800
213.76792545,1.65532300,4.87791500
213.77792545,1.65532300,4.87242100
213.78792545,1.65532300,4.87242100
213.79792545,1.65532300,4.87791500
213.80792545,1.65532300,4.87242100
213.81792545,1.65532300,4.86723200
213.82792545,1.65791700,4.87791500
213.83792545,1.65532300,4.87791500
213.84792545,1.65532300,4.87791500
213.85792545,1.65532300,4.86173800
213.86792545,1.65532300,4.87242100
213.87792545,1.65532300,4.87242100
213.88792545,1.66066400,4.86723200
213.89792545,1.65791700,4.87242100
213.90792545,1.66066400,4.88340900
213.91792545,1.65791700,4.87791500
213.92792545,1.66066400,4.86723200
213.93792545,1.65791700,4.87791500
213.94792545,1.66066400,4.86723200
213.95792545,1.65532300,4.87242100
213.96792545,1.65791700,4.86723200
213.97792545,1.65791700,4.87242100
213.98792545,1.66066400,4.88859700
213.99792545,1.65791700,4.87791500
214.00792545,1.65532300,4.88340900
214.01792545,1.65532300,4.87242100
214.02792545,1.65532300,4.87791500
214.03792545,1.64982900,4.87242100
214.04792544,1.64982900,4.86723200
214.05792544,1.65257600,4.88340900
214.06792544,1.64982900,4.87791500
214.07792544,1.64982900,4.86723200
214.08792544,1.64982900,4.87242100
214.09792544,1.64982900,4.87242100
214.10792544,1.65257600,4.86723200
214.11792544,1.65257600,4.86173800
214.12792544,1.65257600,4.86723200
214.13792544,1.65532300,4.87791500
214.14792544,1.65532300,4.87242100
214.15792544,1.65791700,4.86723200
214.16792544,1.66066400,4.87791500
214.17792544,1.66066400,4.87791500
214.18792544,1.66615800,4.87791500
214.19792544,1.66615800,4.86173800
214.20792544,1.66875200,4.87791500
214.21792544,1.66341100,4.87242100
214.22792544,1.66341100,4.87242100
214.23792544,1.66066400,4.87242100
214.24792544,1.66066400,4.87242100
214.25792544,1.65791700,4.86723200
214.26792544,1.65532300,4.87242100
214.27792544,1.64982900,4.87242100
214.28792544,1.65257600,4.87242100
214.29792544,1.64723500,4.88340900
214.30792544,1.64982900,4.87242100
214.31792544,1.64448800,4.87791500
214.32792544,1.64448800,4.86723200
214.33792544,1.64448800,4.88340900
214.34792544,1.64723500,4.86173800
214.35792544,1.64723500,4.87242100
214.36792544,1.64723500,4.87242100
214.37792544,1.64723500,4.87791500
214.38792544,1.64723500,4.87791500
214.39792544,1.65532300,4.86723200
214.40792544,1.65532300,4.87242100
214.41792544,1.65791700,4.87242100
214.42792544,1.65791700,4.87242100
214.43792544,1.66341100,4.87791500
214.44792543,1.66066400,4.87242100
214.45792543,1.66615800,4.88340900
214.46792543,1.66615800,4.87242100
214.47792543,1.66875200,4.87242100
214.48792543,1.66615800,4.87791500
214.49792543,1.66615800,4.87242100
214.50792543,1.66875200,4.87242100
214.51792543,1.66341100,4.88340900
214.52792543,1.66341100,4.86723200
214.53792543,1.65791700,4.86723200
214.54792543,1.65791700,4.87242100
214.55792543,1.65532300,4.87791500
214.56792543,1.64982900,4.85655000
214.57792543,1.64723500,4.87242100
214.58792543,1.64723500,4.87242100
214.59792543,1.64448800,4.87791500
214.60792543,1.64723500,4.87791500
214.61792543,1.64723500,4.87242100
214.62792543,1.64448800,4.87791500
214.63792543,1.64982900,4.86723200
214.64792543,1.64982900,4.86723200
214.65792543,1.65257600,4.86173800
214.66792543,1.65257600,4.87791500
214.67792543,1.65791700,4.87242100
214.68792543,1.65532300,4.86173800
214.69792543,1.66066400,4.87791500
214.70792543,1.66341100,4.87242100
214.71792543,1.66341100,4.87242100
214.72792543,1.66615800,4.87791500
214.73792543,1.66615800,4.87242100
214.74792543,1.66341100,4.86723200
214.75792543,1.66615800,4.86723200
214.76792543,1.66875200,4.87242100
214.77792543,1.66875200,4.87791500
214.78792543,1.66615800,4.87791500
214.79792543,1.66066400,4.86173800
214.80792543,1.66066400,4.86723200
214.81792543,1.65791700,4.86723200
214.82792543,1.65532300,4.87242100
214.83792542,1.65532300,4.87242100
214.84792542,1.65532300,4.87791500
214.85792542,1.65532300,4.87791500
214.86792542,1.65532300,4.87242100
214.87792542,1.65257600,4.88859700
214.88792542,1.65257600,4.88340900
214.89792542,1.65532300,4.86723200
214.90792542,1.65532300,4.87242100
214.91792542,1.66066400,4.87791500
214.92792542,1.65791700,4.87242100
214.93792542,1.65791700,4.87242100
214.94792542,1.65791700,4.87242100
214.95792542,1.65791700,4.88859700
214.96792542,1.66066400,4.87791500
214.97792542,1.66066400,4.87242100
214.98792542,1.65791700,4.88340900
214.99792542,1.66341100,4.88340900
215.00792542,1.66066400,4.87242100
215.01792542,1.66066400,4.86723200
215.02792542,1.66066400,4.87242100
215.03792542,1.65791700,4.87791500
215.04792542,1.66066400,4.87791500
215.05792542,1.65532300,4.87242100
215.06792542,1.65791700,4.88340900
215.07792542,1.65532300,4.87791500
215.08792542,1.65257600,4.86173800
215.09792542,1.64982900,4.86723200
215.10792542,1.65257600,4.87242100
215.11792542,1.64982900,4.88340900
215.12792542,1.64723500,4.87242100
215.13792542,1.64982900,4.87791500
215.14792542,1.64982900,4.87242100
215.15792542,1.65257600,4.87791500
215.16792542,1.64982900,4.87791500
215.17792542,1.65257600,4.87242100
215.18792542,1.65257600,4.88340900
215.19792542,1.65532300,4.88340900
215.20792542,1.65532300,4.87791500
215.21792542,1.66066400,4.86723200
215.22792542,1.66341100,4.87791500
215.23792541,1.66341100,4.87791500
215.24792541,1.66341100,4.86723200
215.25792541,1.66341100,4.87242100
215.26792541,1.66341100,4.88340900
215.27792541,1.66066400,4.87242100
215.28792541,1.65791700,4.87791500
215.29792541,1.66066400,4.87791500
215.30792541,1.65791700,4.87242100
215.31792541,1.65532300,4.87242100
215.32792541,1.65532300,4.87242100
215.33792541,1.65257600,4.86723200
215.34792541,1.65257600,4.87791500
215.35792541,1.65257600,4.87791500
215.36792541,1.65532300,4.86723200
215.37792541,1.65532300,4.86723200
215.38792541,1.65257600,4.87242100
215.39792541,1.65532300,4.87242100
215.40792541,1.65791700,4.88859700
215.41792541,1.65791700,4.86723200
215.42792541,1.65791700,4.87242100
215.43792541,1.66341100,4.87791500
215.44792541,1.66066400,4.87242100
215.45792541,1.66341100,4.88340900
215.46792541,1.66341100,4.88340900
215.47792541,1.66615800,4.86723200
215.48792541,1.66615800,4.86723200
215.49792541,1.66615800,4.86723200
215.50792541,1.66341100,4.87791500
215.51792541,1.66341100,4.87791500
215.52792541,1.66341100,4.87242100
215.53792541,1.66341100,4.86723200
215.54792541,1.66066400,4.87791500
215.55792541,1.66066400,4.87791500
215.56792541,1.65532300,4.87791500
215.57792541,1.65532300,4.88340900
215.58792541,1.65791700,4.87791500
215.59792541,1.65532300,4.87242100
215.60792541,1.65532300,4.86173800
215.61792541,1.65532300,4.86723200
215.62792540,1.65791700,4.87242100
215.63792540,1.65532300,4.88340900
215.64792540,1.65257600,4.88340900
215.65792540,1.65532300,4.87791500
215.66792540,1.65532300,4.87242100
215.67792540,1.65791700,4.88340900
215.68792540,1.65791700,4.86723200
215.69792540,1.66066400,4.86723200
215.70792540,1.65532300,4.87791500
215.71792540,1.65791700,4.88340900
215.72792540,1.65791700,4.87242100
215.73792540,1.65791700,4.87791500
215.74792540,1.66066400,4.87242100
215.75792540,1.66066400,4.88340900
215.76792540,1.66066400,4.87242100
215.77792540,1.66066400,4.87791500
215.78792540,1.65791700,4.88340900
215.79792540,1.66066400,4.85655000
215.80792540,1.66066400,4.86723200
215.81792540,1.66066400,4.87791500
215.82792540,1.66066400,4.88340900
215.83792540,1.65791700,4.86723200
215.84792540,1.65532300,4.86723200
215.85792540,1.65532300,4.87791500
215.86792540,1.65532300,4.87242100
215.87792540,1.65257600,4.87242100
215.88792540,1.65257600,4.87791500
215.89792540,1.65257600,4.87791500
215.90792540,1.65257600,4.88340900
215.91792540,1.65257600,4.86723200
215.92792540,1.65257600,4.87242100
215.93792540,1.65532300,4.86723200
215.94792540,1.65532300,4.88340900
215.95792540,1.65532300,4.87791500
215.96792540,1.65532300,4.87242100
215.97792540,1.65532300,4.87791500
215.98792540,1.65791700,4.87242100
215.99792540,1.65532300,4.87242100
216.00792540,1.66066400,4.87242100
216.01792540,1.65791700,4.86723200
216.02792539,1.65791700,4.86723200
216.03792539,1.65791700,4.86723200
216.04792539,1.66066400,4.87242100
216.05792539,1.65791700,4.87242100
216.06792539,1.65791700,4.87242100
216.07792539,1.65791700,4.87791500
216.08792539,1.65791700,4.87791500
216.09792539,1.65791700,4.86723200
216.10792539,1.65257600,4.87791500
216.11792539,1.65257600,4.87791500
216.12792539,1.65532300,4.87791500
216.13792539,1.65257600,4.88340900
216.14792539,1.64982900,4.87242100
216.15792539,1.65257600,4.87242100
216.16792539,1.65257600,4.87791500
216.17792539,1.65257600,4.87242100
216.18792539,1.65257600,4.87791500
216.19792539,1.65532300,4.87242100
216.20792539,1.65532300,4.87242100
216.21792539,1.65257600,4.86723200
216.22792539,1.65532300,4.86723200
216.23792539,1.65791700,4.88340900
216.24792539,1.65791700,4.87791500
216.25792539,1.65791700,4.87791500
216.26792539,1.65791700,4.87242100
216.27792539,1.66066400,4.87242100
216.28792539,1.65791700,4.87791500
216.29792539,1.65257600,4.86173800
216.30792539,1.65791700,4.86173800
216.31792539,1.64448800,4.82419700
216.32792539,1.65532300,4.86173800
216.33792539,1.65257600,4.86173800
216.34792539,1.64982900,4.86173800
216.35792539,1.65532300,4.86723200
216.36792539,1.65257600,4.86173800
216.37792539,1.64723500,4.83488000
216.38792539,1.64982900,4.87242100
216.39792539,1.64448800,4.84556200
216.40792539,1.64723500,4.86723200
216.41792539,1.64723500,4.85655000
216.42792538,1.64982900,4.87242100
216.43792538,1.64982900,4.86173800
216.44792538,1.64982900,4.86173800
216.45792538,1.64448800,4.85655000
216.46792538,1.65257600,4.86723200
216.47792538,1.65257600,4.84037400
216.48792538,1.65257600,4.85655000
216.49792538,1.65257600,4.85105600
216.50792538,1.65532300,4.87242100
216.51792538,1.65257600,4.85655000
216.52792538,1.66341100,4.87242100
216.53792538,1.66341100,4.88859700
216.54792538,1.66066400,4.87242100
216.55792538,1.66066400,4.87242100
216.56792538,1.66341100,4.88859700
216.57792538,1.66066400,4.87242100
216.58792538,1.66066400,4.87791500
216.59792538,1.65791700,4.87242100
216.60792538,1.65791700,4.87791500
216.61792538,1.65791700,4.87242100
216.62792538,1.65532300,4.87242100
216.63792538,1.65532300,4.87242100
216.64792538,1.65532300,4.88340900
216.65792538,1.65791700,4.87791500
216.66792538,1.65532300,4.86173800
216.67792538,1.65257600,4.87242100
216.68792538,1.66066400,4.87242100
216.69792538,1.65532300,4.86723200
216.70792538,1.65532300,4.87242100
216.71792538,1.65791700,4.87791500
216.72792538,1.65791700,4.87791500
216.73792538,1.65791700,4.86723200
216.74792538,1.65791700,4.88340900
216.75792538,1.65791700,4.88340900
216.76792538,1.65532300,4.87242100
216.77792538,1.65791700,4.87242100
216.78792538,1.65791700,4.86173800
216.79792538,1.65791700,4.87242100
216.80792538,1.65532300,4.87791500
216.81792537,1.66066400,4.87791500
216.82792537,1.65791700,4.88340900
216.83792537,1.65532300,4.87242100
216.84792537,1.65532300,4.87242100
216.85792537,1.65257600,4.87242100
216.86792537,1.65257600,4.87791500
216.87792537,1.65257600,4.87791500
216.88792537,1.65257600,4.87242100
216.89792537,1.64723500,4.87242100
216.90792537,1.64982900,4.87242100
216.91792537,1.64982900,4.88340900
216.92792537,1.65257600,4.87242100
216.93792537,1.65532300,4.87242100
216.94792537,1.65532300,4.86723200
216.95792537,1.65532300,4.88859700
216.96792537,1.65532300,4.86723200
216.97792537,1.65532300,4.86173800
216.98792537,1.65532300,4.87242100
216.99792537,1.65791700,4.87242100
217.00792537,1.65532300,4.86173800
217.01792537,1.66066400,4.87242100
217.02792537,1.65532300,4.87242100
217.03792537,1.65532300,4.88340900
217.04792537,1.65532300,4.87242100
217.05792537,1.65791700,4.87242100
217.06792537,1.65532300,4.87791500
217.07792537,1.65532300,4.86723200
217.08792537,1.65257600,4.87791500
217.09792537,1.65791700,4.87791500
217.10792537,1.65532300,4.86723200
217.11792537,1.65257600,4.87242100
217.12792537,1.65257600,4.87791500
217.13792537,1.65532300,4.87791500
217.14792537,1.65791700,4.87242100
217.15792537,1.65257600,4.87242100
217.16792537,1.65791700,4.87791500
217.17792537,1.65791700,4.88340900
217.18792537,1.65532300,4.87242100
217.19792537,1.65532300,4.87242100
217.20792537,1.66066400,4.87242100
217.21792536,1.65791700,4.88340900
217.22792536,1.66066400,4.87791500
