,init_pos,final_pos,peak_pos
0,9.44473210628456,0.09220285983124121,0.1467758906689811
1,12.229659756740292,0.01578931755374824,0.03081609893705939
2,5.676321753075458,0.20976316151758034,0.23122835635537697
3,10.503124043902027,0.05825376277662553,0.0874092040628498
4,7.115166486784958,0.2133315832453695,0.25357627205364697
5,6.268487496237603,0.3079346862310901,0.3046668364911964
6,8.320102809288576,0.15468387461575528,0.19513077644116272
7,9.414517304334302,0.10423572699754402,0.13212146559388582
8,10.430049369394508,0.06049313516379895,0.09269394394795327
9,12.06104432343013,0.024010941150214293,0.03994724194274668
10,7.425445913394908,0.17548300242762505,0.17419124190262458
11,8.470555781500048,0.1346407996965331,0.19815030589851101
12,8.74641955546781,0.1369757279274726,0.16819389554960296
13,10.345223229491438,0.06278598975373706,0.10795459779201133
14,12.421182561761448,0.015974205521901874,0.04027717732987046
15,8.36948397108295,0.14516590146166042,0.19785943225413316
16,11.958850504245328,0.018233195089594867,0.048050193840780464
17,6.686484842196812,0.2674577944140122,0.2664411791502621
18,12.97716473459893,0.01374660969587449,0.023958330523113913
19,12.481975888968602,0.01628763403807154,0.03439878898502302
20,9.80629042937155,0.08603791129459815,0.13074268411647294
21,9.263016392052588,0.09832098917203069,0.1469359920933453
22,7.2379344099507135,0.24458307256676903,0.2297660495127518
23,12.878103305156415,0.014142983777162277,0.029698102069452892
24,7.884281206188916,0.21021252837616178,0.24644249471720236
