,init_pos,peak_vel
0,11.844585454468143,3.3440394074007074
1,12.430767244018416,3.809007277036157
2,12.43325471069296,3.875375777671706
3,7.635668611379515,11.049449165171602
4,10.80127195946404,5.845012013308874
5,13.300207238092314,1.6485756340040647
6,9.353913721194905,914.6864872576443
7,11.069164851851017,6.213329554477963
8,13.004194595147126,2.5125667187015264
9,10.551853491048462,717.5719003351045
10,10.910753015645229,6.842200216447656
11,10.264572546185311,6.542132488434472
12,11.564508036140653,4.075242202548718
13,9.555062629666825,6.889328466566498
14,12.904199648273469,2.1673501455621795
15,9.115808827282265,941.4889312327182
16,14.084471732606165,1.6062467025443798
17,10.64666337390644,697.8837714715918
18,13.560891225558818,1.6920888598122819
19,11.59647451197111,4.1105974039312425
20,9.416144756335738,10.53008019190137
21,9.79509432604258,831.8502293983364
22,8.546156417576494,8.79896688636736
23,12.246008608632131,2.621617956745159
24,11.555750426647338,4.546967712132121
25,12.308886016744122,2.8343592830790807
26,8.65239280286877,8.366300510264036
27,12.158478937588331,2.6869240036046764
28,13.052015845935381,352.2200516785545
