Time,Channel A,Channel H
-98.79266270,1.65791700,4.87791500
-98.78266270,1.65791700,4.88340900
-98.77266270,1.65532300,4.86723200
-98.76266270,1.65532300,4.87242100
-98.75266270,1.65532300,4.87791500
-98.74266270,1.65532300,4.86723200
-98.73266270,1.65532300,4.87242100
-98.72266270,1.65532300,4.87791500
-98.71266270,1.65532300,4.86723200
-98.70266270,1.65791700,4.88340900
-98.69266270,1.65532300,4.87242100
-98.68266270,1.65532300,4.87791500
-98.67266270,1.65532300,4.88859700
-98.66266270,1.65532300,4.87791500
-98.65266270,1.65257600,4.87791500
-98.64266270,1.65532300,4.88340900
-98.63266270,1.65532300,4.87242100
-98.62266270,1.65532300,4.88340900
-98.61266270,1.65791700,4.87242100
-98.60266270,1.65532300,4.87791500
-98.59266270,1.65532300,4.87791500
-98.58266270,1.65532300,4.86723200
-98.57266270,1.65532300,4.88859700
-98.56266270,1.65532300,4.88859700
-98.55266270,1.65532300,4.87791500
-98.54266270,1.65532300,4.87791500
-98.53266271,1.65257600,4.87791500
-98.52266271,1.65532300,4.87242100
-98.51266271,1.65791700,4.87242100
-98.50266271,1.65532300,4.88340900
-98.49266271,1.65791700,4.87242100
-98.48266271,1.65532300,4.86723200
-98.47266271,1.65791700,4.87791500
-98.46266271,1.65257600,4.86173800
-98.45266271,1.65532300,4.87242100
-98.44266271,1.65532300,4.87791500
-98.43266271,1.65791700,4.87242100
-98.42266271,1.65791700,4.87242100
-98.41266271,1.65532300,4.87242100
-98.40266271,1.65791700,4.87791500
-98.39266271,1.65532300,4.87242100
-98.38266271,1.65532300,4.87242100
-98.37266271,1.65532300,4.88340900
-98.36266271,1.65532300,4.87242100
-98.35266271,1.65532300,4.87242100
-98.34266271,1.65532300,4.87242100
-98.33266271,1.65532300,4.87791500
-98.32266271,1.65532300,4.87242100
-98.31266271,1.65532300,4.87242100
-98.30266271,1.65257600,4.86723200
-98.29266271,1.65257600,4.86723200
-98.28266271,1.65532300,4.87791500
-98.27266271,1.65791700,4.87242100
-98.26266271,1.65532300,4.87242100
-98.25266271,1.65532300,4.87242100
-98.24266271,1.65791700,4.88340900
-98.23266271,1.65532300,4.87242100
-98.22266271,1.66066400,4.87242100
-98.21266271,1.65791700,4.87791500
-98.20266271,1.65791700,4.87242100
-98.19266271,1.65532300,4.87791500
-98.18266271,1.65791700,4.87242100
-98.17266271,1.65791700,4.88859700
-98.16266271,1.65532300,4.87242100
-98.15266271,1.65791700,4.87791500
-98.14266271,1.65532300,4.87791500
-98.13266272,1.65257600,4.87242100
-98.12266272,1.65532300,4.86173800
-98.11266272,1.65532300,4.88340900
-98.10266272,1.65791700,4.87242100
-98.09266272,1.65791700,4.85655000
-98.08266272,1.65791700,4.87791500
-98.07266272,1.65257600,4.87242100
-98.06266272,1.65791700,4.87791500
-98.05266272,1.65532300,4.87791500
-98.04266272,1.65532300,4.87242100
-98.03266272,1.65532300,4.86723200
-98.02266272,1.65532300,4.87242100
-98.01266272,1.65532300,4.87242100
-98.00266272,1.65532300,4.87242100
-97.99266272,1.65532300,4.88340900
-97.98266272,1.65791700,4.88340900
-97.97266272,1.65532300,4.87242100
-97.96266272,1.65532300,4.86723200
-97.95266272,1.66066400,4.87791500
-97.94266272,1.66066400,4.87791500
-97.93266272,1.65532300,4.88340900
-97.92266272,1.65791700,4.86723200
-97.91266272,1.65532300,4.87791500
-97.90266272,1.65791700,4.87242100
-97.89266272,1.65791700,4.87242100
-97.88266272,1.65532300,4.87242100
-97.87266272,1.65791700,4.87242100
-97.86266272,1.65791700,4.87791500
-97.85266272,1.65532300,4.87791500
-97.84266272,1.65791700,4.87791500
-97.83266272,1.65791700,4.87242100
-97.82266272,1.65532300,4.87242100
-97.81266272,1.65791700,4.86723200
-97.80266272,1.65532300,4.87791500
-97.79266272,1.65532300,4.86723200
-97.78266272,1.65532300,4.86173800
-97.77266272,1.65791700,4.87242100
-97.76266272,1.65791700,4.87791500
-97.75266272,1.65791700,4.87791500
-97.74266273,1.65257600,4.87242100
-97.73266273,1.65532300,4.87242100
-97.72266273,1.65532300,4.87242100
-97.71266273,1.65532300,4.87242100
-97.70266273,1.65257600,4.87242100
-97.69266273,1.65791700,4.88340900
-97.68266273,1.65532300,4.87242100
-97.67266273,1.65532300,4.87242100
-97.66266273,1.65532300,4.87242100
-97.65266273,1.65532300,4.87242100
-97.64266273,1.65532300,4.86723200
-97.63266273,1.65532300,4.86723200
-97.62266273,1.65532300,4.86723200
-97.61266273,1.65791700,4.88340900
-97.60266273,1.65791700,4.88340900
-97.59266273,1.65532300,4.86723200
-97.58266273,1.65532300,4.86723200
-97.57266273,1.65791700,4.88340900
-97.56266273,1.65532300,4.87242100
-97.55266273,1.65532300,4.87791500
-97.54266273,1.65791700,4.87791500
-97.53266273,1.65791700,4.87791500
-97.52266273,1.65257600,4.88340900
-97.51266273,1.65532300,4.87791500
-97.50266273,1.65532300,4.87242100
-97.49266273,1.65532300,4.87791500
-97.48266273,1.65791700,4.87242100
-97.47266273,1.65257600,4.87791500
-97.46266273,1.65791700,4.87242100
-97.45266273,1.65532300,4.87242100
-97.44266273,1.65532300,4.87791500
-97.43266273,1.65532300,4.87242100
-97.42266273,1.65791700,4.87791500
-97.41266273,1.65532300,4.87791500
-97.40266273,1.65532300,4.87242100
-97.39266273,1.65532300,4.86723200
-97.38266273,1.65791700,4.88340900
-97.37266273,1.65257600,4.87242100
-97.36266273,1.65532300,4.87242100
-97.35266273,1.65791700,4.86173800
-97.34266274,1.65532300,4.87242100
-97.33266274,1.65532300,4.87242100
-97.32266274,1.65532300,4.87791500
-97.31266274,1.65532300,4.87791500
-97.30266274,1.65532300,4.87242100
-97.29266274,1.65257600,4.87791500
-97.28266274,1.65532300,4.87242100
-97.27266274,1.65791700,4.88340900
-97.26266274,1.65791700,4.87791500
-97.25266274,1.65532300,4.87242100
-97.24266274,1.65532300,4.87242100
-97.23266274,1.65532300,4.87242100
-97.22266274,1.65532300,4.86723200
-97.21266274,1.65257600,4.87791500
-97.20266274,1.65791700,4.87242100
-97.19266274,1.65532300,4.88340900
-97.18266274,1.65532300,4.87242100
-97.17266274,1.65532300,4.88859700
-97.16266274,1.65791700,4.87242100
-97.15266274,1.65532300,4.87791500
-97.14266274,1.65532300,4.87791500
-97.13266274,1.65257600,4.87242100
-97.12266274,1.65532300,4.88340900
-97.11266274,1.65257600,4.88340900
-97.10266274,1.65791700,4.87242100
-97.09266274,1.65532300,4.86723200
-97.08266274,1.66066400,4.87791500
-97.07266274,1.65532300,4.87791500
-97.06266274,1.65532300,4.87791500
-97.05266274,1.65532300,4.87242100
-97.04266274,1.65532300,4.87242100
-97.03266274,1.65257600,4.87791500
-97.02266274,1.65532300,4.86723200
-97.01266274,1.65532300,4.86173800
-97.00266274,1.65257600,4.88340900
-96.99266274,1.65791700,4.87242100
-96.98266274,1.65532300,4.87242100
-96.97266274,1.65532300,4.86723200
-96.96266274,1.65791700,4.87242100
-96.95266275,1.65257600,4.87242100
-96.94266275,1.65532300,4.86723200
-96.93266275,1.65791700,4.87791500
-96.92266275,1.65791700,4.88340900
-96.91266275,1.65532300,4.88340900
-96.90266275,1.65532300,4.87242100
-96.89266275,1.65791700,4.86723200
-96.88266275,1.65532300,4.87242100
-96.87266275,1.65532300,4.88340900
-96.86266275,1.65532300,4.87242100
-96.85266275,1.65791700,4.87242100
-96.84266275,1.65532300,4.87791500
-96.83266275,1.65532300,4.87791500
-96.82266275,1.65532300,4.87791500
-96.81266275,1.65532300,4.87791500
-96.80266275,1.65257600,4.87791500
-96.79266275,1.65532300,4.87242100
-96.78266275,1.65791700,4.86723200
-96.77266275,1.65791700,4.87791500
-96.76266275,1.65532300,4.88340900
-96.75266275,1.65532300,4.87242100
-96.74266275,1.65791700,4.88340900
-96.73266275,1.65791700,4.87791500
-96.72266275,1.65532300,4.87791500
-96.71266275,1.65532300,4.87791500
-96.70266275,1.65532300,4.86723200
-96.69266275,1.65532300,4.87791500
-96.68266275,1.65532300,4.87791500
-96.67266275,1.65791700,4.87791500
-96.66266275,1.65257600,4.87791500
-96.65266275,1.65791700,4.86723200
-96.64266275,1.65532300,4.87242100
-96.63266275,1.65791700,4.86723200
-96.62266275,1.65791700,4.88340900
-96.61266275,1.65791700,4.87242100
-96.60266275,1.65791700,4.87242100
-96.59266275,1.65791700,4.87242100
-96.58266275,1.65532300,4.86723200
-96.57266275,1.65532300,4.86723200
-96.56266275,1.65257600,4.86723200
-96.55266276,1.65532300,4.88340900
-96.54266276,1.65532300,4.86723200
-96.53266276,1.65532300,4.87242100
-96.52266276,1.65257600,4.87791500
-96.51266276,1.65532300,4.88340900
-96.50266276,1.65532300,4.87791500
-96.49266276,1.65791700,4.87791500
-96.48266276,1.65532300,4.86173800
-96.47266276,1.65791700,4.87791500
-96.46266276,1.65791700,4.87242100
-96.45266276,1.65532300,4.87242100
-96.44266276,1.65257600,4.87791500
-96.43266276,1.65532300,4.86723200
-96.42266276,1.65532300,4.87791500
-96.41266276,1.65532300,4.87791500
-96.40266276,1.65532300,4.87242100
-96.39266276,1.65532300,4.87791500
-96.38266276,1.65532300,4.87242100
-96.37266276,1.65532300,4.87791500
-96.36266276,1.65791700,4.87791500
-96.35266276,1.65791700,4.87791500
-96.34266276,1.65791700,4.86723200
-96.33266276,1.65532300,4.87242100
-96.32266276,1.65791700,4.87242100
-96.31266276,1.65532300,4.87242100
-96.30266276,1.65532300,4.87242100
-96.29266276,1.65532300,4.86723200
-96.28266276,1.65532300,4.86723200
-96.27266276,1.65257600,4.87242100
-96.26266276,1.65532300,4.86723200
-96.25266276,1.65791700,4.87791500
-96.24266276,1.65791700,4.87791500
-96.23266276,1.65791700,4.86723200
-96.22266276,1.65791700,4.87791500
-96.21266276,1.65532300,4.88340900
-96.20266276,1.65791700,4.87242100
-96.19266276,1.65791700,4.87791500
-96.18266276,1.65791700,4.87242100
-96.17266276,1.65532300,4.88859700
-96.16266276,1.65532300,4.87791500
-96.15266277,1.65257600,4.87242100
-96.14266277,1.65791700,4.86723200
-96.13266277,1.65532300,4.88859700
-96.12266277,1.65532300,4.86723200
-96.11266277,1.65532300,4.86723200
-96.10266277,1.65257600,4.87791500
-96.09266277,1.65532300,4.87242100
-96.08266277,1.65532300,4.88340900
-96.07266277,1.65532300,4.87242100
-96.06266277,1.65791700,4.87791500
-96.05266277,1.65791700,4.87242100
-96.04266277,1.65791700,4.87791500
-96.03266277,1.65532300,4.87242100
-96.02266277,1.65791700,4.86723200
-96.01266277,1.65791700,4.88340900
-96.00266277,1.65791700,4.87242100
-95.99266277,1.65532300,4.86723200
-95.98266277,1.65532300,4.86723200
-95.97266277,1.65791700,4.87791500
-95.96266277,1.65532300,4.86723200
-95.95266277,1.65532300,4.87791500
-95.94266277,1.65791700,4.87242100
-95.93266277,1.65532300,4.87791500
-95.92266277,1.65532300,4.87242100
-95.91266277,1.65532300,4.87242100
-95.90266277,1.65532300,4.88340900
-95.89266277,1.65791700,4.87791500
-95.88266277,1.65532300,4.86723200
-95.87266277,1.65532300,4.87791500
-95.86266277,1.65532300,4.88340900
-95.85266277,1.65532300,4.86723200
-95.84266277,1.65532300,4.87791500
-95.83266277,1.65532300,4.87791500
-95.82266277,1.65791700,4.87242100
-95.81266277,1.65532300,4.87242100
-95.80266277,1.65532300,4.87242100
-95.79266277,1.65791700,4.87242100
-95.78266277,1.65532300,4.87242100
-95.77266277,1.65791700,4.87242100
-95.76266278,1.65257600,4.87791500
-95.75266278,1.65791700,4.88340900
-95.74266278,1.65257600,4.88340900
-95.73266278,1.65532300,4.87791500
-95.72266278,1.65257600,4.87242100
-95.71266278,1.65532300,4.87242100
-95.70266278,1.64982900,4.87791500
-95.69266278,1.65257600,4.86173800
-95.68266278,1.65257600,4.86723200
-95.67266278,1.65791700,4.87791500
-95.66266278,1.65532300,4.87242100
-95.65266278,1.65532300,4.87242100
-95.64266278,1.65532300,4.87791500
-95.63266278,1.65532300,4.88340900
-95.62266278,1.65791700,4.87242100
-95.61266278,1.65532300,4.86723200
-95.60266278,1.65791700,4.88340900
-95.59266278,1.65532300,4.88340900
-95.58266278,1.65532300,4.87242100
-95.57266278,1.65791700,4.88859700
-95.56266278,1.65791700,4.88859700
-95.55266278,1.65532300,4.87791500
-95.54266278,1.65257600,4.88340900
-95.53266278,1.65532300,4.87791500
-95.52266278,1.65791700,4.88340900
-95.51266278,1.65791700,4.87242100
-95.50266278,1.65791700,4.87242100
-95.49266278,1.65532300,4.88859700
-95.48266278,1.65532300,4.87791500
-95.47266278,1.65532300,4.86723200
-95.46266278,1.65791700,4.87242100
-95.45266278,1.65791700,4.88859700
-95.44266278,1.65532300,4.88340900
-95.43266278,1.65532300,4.87791500
-95.42266278,1.65532300,4.87242100
-95.41266278,1.65532300,4.87791500
-95.40266278,1.65532300,4.88340900
-95.39266278,1.65532300,4.88340900
-95.38266278,1.65791700,4.87791500
-95.37266278,1.65791700,4.87242100
-95.36266279,1.65791700,4.87791500
-95.35266279,1.65791700,4.87791500
-95.34266279,1.65257600,4.86723200
-95.33266279,1.65532300,4.87791500
-95.32266279,1.65257600,4.87242100
-95.31266279,1.65532300,4.88859700
-95.30266279,1.65532300,4.87791500
-95.29266279,1.65532300,4.87791500
-95.28266279,1.65532300,4.87791500
-95.27266279,1.65791700,4.87242100
-95.26266279,1.65791700,4.88340900
-95.25266279,1.65257600,4.87791500
-95.24266279,1.65532300,4.87242100
-95.23266279,1.65791700,4.86723200
-95.22266279,1.65532300,4.87791500
-95.21266279,1.65532300,4.87791500
-95.20266279,1.65791700,4.87242100
-95.19266279,1.65532300,4.87242100
-95.18266279,1.65791700,4.87791500
-95.17266279,1.65791700,4.86723200
-95.16266279,1.65791700,4.87242100
-95.15266279,1.65532300,4.86723200
-95.14266279,1.65791700,4.86723200
-95.13266279,1.65791700,4.87791500
-95.12266279,1.65532300,4.87242100
-95.11266279,1.65532300,4.87791500
-95.10266279,1.65791700,4.86723200
-95.09266279,1.65532300,4.88340900
-95.08266279,1.65791700,4.87242100
-95.07266279,1.65791700,4.87791500
-95.06266279,1.65791700,4.87242100
-95.05266279,1.65791700,4.87791500
-95.04266279,1.65791700,4.87791500
-95.03266279,1.65791700,4.87791500
-95.02266279,1.65791700,4.87791500
-95.01266279,1.65532300,4.86723200
-95.00266279,1.65257600,4.88340900
-94.99266279,1.65532300,4.86173800
-94.98266279,1.65532300,4.88340900
-94.97266280,1.65791700,4.87791500
-94.96266280,1.65791700,4.87242100
-94.95266280,1.65791700,4.87242100
-94.94266280,1.65791700,4.87791500
-94.93266280,1.65532300,4.87791500
-94.92266280,1.65791700,4.88340900
-94.91266280,1.66066400,4.87791500
-94.90266280,1.65257600,4.87791500
-94.89266280,1.65791700,4.87791500
-94.88266280,1.65791700,4.87242100
-94.87266280,1.65532300,4.87242100
-94.86266280,1.65791700,4.87791500
-94.85266280,1.65791700,4.86723200
-94.84266280,1.65791700,4.87242100
-94.83266280,1.65791700,4.88340900
-94.82266280,1.65532300,4.88340900
-94.81266280,1.65791700,4.86723200
-94.80266280,1.65791700,4.86723200
-94.79266280,1.65791700,4.88340900
-94.78266280,1.65532300,4.86723200
-94.77266280,1.65532300,4.87242100
-94.76266280,1.65532300,4.87791500
-94.75266280,1.65532300,4.88340900
-94.74266280,1.65257600,4.86723200
-94.73266280,1.65532300,4.87791500
-94.72266280,1.65532300,4.87242100
-94.71266280,1.65532300,4.87791500
-94.70266280,1.65532300,4.88340900
-94.69266280,1.65532300,4.87242100
-94.68266280,1.65791700,4.87791500
-94.67266280,1.65791700,4.87242100
-94.66266280,1.65791700,4.87242100
-94.65266280,1.65257600,4.87791500
-94.64266280,1.65791700,4.87242100
-94.63266280,1.65791700,4.87242100
-94.62266280,1.65532300,4.87242100
-94.61266280,1.65532300,4.87242100
-94.60266280,1.65532300,4.87791500
-94.59266280,1.65791700,4.87242100
-94.58266280,1.65257600,4.87242100
-94.57266281,1.65791700,4.87242100
-94.56266281,1.65532300,4.87242100
-94.55266281,1.65532300,4.87242100
-94.54266281,1.65532300,4.87791500
-94.53266281,1.65791700,4.88340900
-94.52266281,1.65257600,4.87242100
-94.51266281,1.65532300,4.86723200
-94.50266281,1.65532300,4.87791500
-94.49266281,1.65532300,4.86723200
-94.48266281,1.65791700,4.87242100
-94.47266281,1.65532300,4.87791500
-94.46266281,1.65791700,4.87791500
-94.45266281,1.65791700,4.87242100
-94.44266281,1.65532300,4.87242100
-94.43266281,1.65532300,4.87242100
-94.42266281,1.65532300,4.88340900
-94.41266281,1.65532300,4.87242100
-94.40266281,1.65791700,4.88859700
-94.39266281,1.65791700,4.86723200
-94.38266281,1.65532300,4.85655000
-94.37266281,1.65791700,4.88340900
-94.36266281,1.65532300,4.88859700
-94.35266281,1.65532300,4.86173800
-94.34266281,1.65257600,4.87791500
-94.33266281,1.65532300,4.86173800
-94.32266281,1.65791700,4.88340900
-94.31266281,1.65532300,4.87791500
-94.30266281,1.65532300,4.87791500
-94.29266281,1.65532300,4.86173800
-94.28266281,1.65791700,4.88340900
-94.27266281,1.65532300,4.88340900
-94.26266281,1.65532300,4.88340900
-94.25266281,1.65532300,4.87791500
-94.24266281,1.65532300,4.86723200
-94.23266281,1.65532300,4.86723200
-94.22266281,1.65532300,4.87242100
-94.21266281,1.65532300,4.87791500
-94.20266281,1.65532300,4.86723200
-94.19266281,1.65532300,4.86723200
-94.18266282,1.65257600,4.87242100
-94.17266282,1.65532300,4.88340900
-94.16266282,1.65532300,4.87242100
-94.15266282,1.65532300,4.87242100
-94.14266282,1.65532300,4.87242100
-94.13266282,1.65791700,4.88340900
-94.12266282,1.65532300,4.86723200
-94.11266282,1.65791700,4.87791500
-94.10266282,1.65791700,4.88340900
-94.09266282,1.65257600,4.87242100
-94.08266282,1.65532300,4.88340900
-94.07266282,1.65532300,4.87242100
-94.06266282,1.65791700,4.86723200
-94.05266282,1.65532300,4.86723200
-94.04266282,1.65257600,4.87242100
-94.03266282,1.65532300,4.87242100
-94.02266282,1.65791700,4.88340900
-94.01266282,1.65257600,4.87242100
-94.00266282,1.65257600,4.86723200
-93.99266282,1.65532300,4.87791500
-93.98266282,1.65532300,4.87791500
-93.97266282,1.65257600,4.86723200
-93.96266282,1.65532300,4.86723200
-93.95266282,1.65532300,4.87242100
-93.94266282,1.65532300,4.87242100
-93.93266282,1.65532300,4.86723200
-93.92266282,1.65257600,4.87242100
-93.91266282,1.65791700,4.87791500
-93.90266282,1.65532300,4.87791500
-93.89266282,1.65257600,4.87791500
-93.88266282,1.65791700,4.87242100
-93.87266282,1.65791700,4.87791500
-93.86266282,1.65257600,4.88859700
-93.85266282,1.65532300,4.87242100
-93.84266282,1.65791700,4.86723200
-93.83266282,1.65532300,4.87791500
-93.82266282,1.65532300,4.87791500
-93.81266282,1.65532300,4.88340900
-93.80266282,1.65532300,4.87242100
-93.79266282,1.65791700,4.88340900
-93.78266283,1.65532300,4.87242100
-93.77266283,1.65532300,4.88340900
-93.76266283,1.65791700,4.87242100
-93.75266283,1.65532300,4.87791500
-93.74266283,1.65532300,4.87791500
-93.73266283,1.65532300,4.87242100
-93.72266283,1.65791700,4.87791500
-93.71266283,1.65791700,4.86723200
-93.70266283,1.65532300,4.87791500
-93.69266283,1.65532300,4.87242100
-93.68266283,1.65532300,4.87242100
-93.67266283,1.65532300,4.87791500
-93.66266283,1.65532300,4.86723200
-93.65266283,1.65532300,4.87791500
-93.64266283,1.65791700,4.87242100
-93.63266283,1.65532300,4.88340900
-93.62266283,1.65791700,4.86723200
-93.61266283,1.65791700,4.88340900
-93.60266283,1.65791700,4.88340900
-93.59266283,1.65791700,4.87242100
-93.58266283,1.65532300,4.87791500
-93.57266283,1.65532300,4.87242100
-93.56266283,1.65257600,4.88340900
-93.55266283,1.65532300,4.86723200
-93.54266283,1.65532300,4.87242100
-93.53266283,1.65791700,4.88340900
-93.52266283,1.65532300,4.87242100
-93.51266283,1.65532300,4.87242100
-93.50266283,1.65532300,4.86723200
-93.49266283,1.65532300,4.87242100
-93.48266283,1.65791700,4.87242100
-93.47266283,1.65257600,4.87791500
-93.46266283,1.65791700,4.87791500
-93.45266283,1.65791700,4.86723200
-93.44266283,1.65532300,4.86173800
-93.43266283,1.65532300,4.88340900
-93.42266283,1.65791700,4.87791500
-93.41266283,1.65532300,4.87791500
-93.40266283,1.65532300,4.87791500
-93.39266283,1.65532300,4.87791500
-93.38266284,1.65532300,4.87791500
-93.37266284,1.65532300,4.87242100
-93.36266284,1.65532300,4.86723200
-93.35266284,1.65532300,4.86723200
-93.34266284,1.65532300,4.87791500
-93.33266284,1.65532300,4.86173800
-93.32266284,1.65532300,4.86173800
-93.31266284,1.65791700,4.86723200
-93.30266284,1.65532300,4.86173800
-93.29266284,1.65257600,4.87791500
-93.28266284,1.65257600,4.87242100
-93.27266284,1.65532300,4.87242100
-93.26266284,1.65532300,4.87791500
-93.25266284,1.65532300,4.86723200
-93.24266284,1.65532300,4.87242100
-93.23266284,1.65532300,4.87791500
-93.22266284,1.65791700,4.86723200
-93.21266284,1.65791700,4.87242100
-93.20266284,1.65532300,4.87242100
-93.19266284,1.65791700,4.86723200
-93.18266284,1.65532300,4.87791500
-93.17266284,1.65532300,4.87242100
-93.16266284,1.65257600,4.87242100
-93.15266284,1.65532300,4.87791500
-93.14266284,1.65257600,4.88340900
-93.13266284,1.65532300,4.87791500
-93.12266284,1.65791700,4.87791500
-93.11266284,1.65532300,4.86723200
-93.10266284,1.65532300,4.87242100
-93.09266284,1.65532300,4.86723200
-93.08266284,1.65257600,4.88340900
-93.07266284,1.65257600,4.87242100
-93.06266284,1.65791700,4.87791500
-93.05266284,1.65257600,4.87791500
-93.04266284,1.65532300,4.86723200
-93.03266284,1.65532300,4.86723200
-93.02266284,1.65257600,4.87242100
-93.01266284,1.65532300,4.87791500
-93.00266284,1.65532300,4.87791500
-92.99266285,1.65257600,4.87242100
-92.98266285,1.65257600,4.87242100
-92.97266285,1.65791700,4.87791500
-92.96266285,1.65532300,4.87791500
-92.95266285,1.65532300,4.87791500
-92.94266285,1.65791700,4.87791500
-92.93266285,1.65532300,4.87791500
-92.92266285,1.65532300,4.87791500
-92.91266285,1.65532300,4.86723200
-92.90266285,1.65532300,4.87791500
-92.89266285,1.65791700,4.87791500
-92.88266285,1.65791700,4.88859700
-92.87266285,1.65791700,4.87242100
-92.86266285,1.65791700,4.87791500
-92.85266285,1.65532300,4.86173800
-92.84266285,1.65257600,4.87791500
-92.83266285,1.65532300,4.86723200
-92.82266285,1.65257600,4.87242100
-92.81266285,1.65532300,4.88340900
-92.80266285,1.65257600,4.87242100
-92.79266285,1.65532300,4.87791500
-92.78266285,1.65532300,4.87791500
-92.77266285,1.65532300,4.87242100
-92.76266285,1.65257600,4.86173800
-92.75266285,1.65257600,4.87791500
-92.74266285,1.65791700,4.88859700
-92.73266285,1.65532300,4.88340900
-92.72266285,1.65532300,4.86723200
-92.71266285,1.65532300,4.86723200
-92.70266285,1.65257600,4.87242100
-92.69266285,1.65532300,4.87242100
-92.68266285,1.65532300,4.87791500
-92.67266285,1.65257600,4.87242100
-92.66266285,1.65532300,4.87791500
