Time,Channel A,Channel H
-98.79893609,1.60862500,4.87669400
-98.78893609,1.60587800,4.86601200
-98.77893609,1.60587800,4.87669400
-98.76893609,1.60587800,4.87150500
-98.75893609,1.60587800,4.87669400
-98.74893609,1.60862500,4.86601200
-98.73893609,1.60587800,4.87669400
-98.72893609,1.60587800,4.87150500
-98.71893609,1.60313100,4.87669400
-98.70893609,1.60587800,4.86601200
-98.69893609,1.60862500,4.87150500
-98.68893609,1.60587800,4.86601200
-98.67893609,1.60587800,4.87150500
-98.66893609,1.60313100,4.87150500
-98.65893609,1.60313100,4.87150500
-98.64893609,1.60587800,4.86601200
-98.63893609,1.60862500,4.87150500
-98.62893609,1.60587800,4.87150500
-98.61893609,1.60313100,4.86601200
-98.60893609,1.61122000,4.87150500
-98.59893609,1.60587800,4.87150500
-98.58893609,1.60862500,4.86082300
-98.57893609,1.60587800,4.86601200
-98.56893609,1.60587800,4.88218800
-98.55893609,1.60587800,4.86601200
-98.54893609,1.60587800,4.87150500
-98.53893609,1.60862500,4.88768100
-98.52893609,1.60587800,4.87150500
-98.51893609,1.60313100,4.86082300
-98.50893609,1.60587800,4.87150500
-98.49893609,1.60587800,4.87669400
-98.48893610,1.60587800,4.87669400
-98.47893610,1.60587800,4.87669400
-98.46893610,1.60862500,4.86601200
-98.45893610,1.60587800,4.87150500
-98.44893610,1.60587800,4.87669400
-98.43893610,1.60587800,4.85532900
-98.42893610,1.60587800,4.87669400
-98.41893610,1.60587800,4.87150500
-98.40893610,1.60587800,4.86601200
-98.39893610,1.60862500,4.86082300
-98.38893610,1.60862500,4.86601200
-98.37893610,1.60587800,4.87669400
-98.36893610,1.60862500,4.87669400
-98.35893610,1.60587800,4.87669400
-98.34893610,1.60862500,4.87150500
-98.33893610,1.60587800,4.86601200
-98.32893610,1.60587800,4.87669400
-98.31893610,1.60862500,4.87150500
-98.30893610,1.60587800,4.86601200
-98.29893610,1.60587800,4.88218800
-98.28893610,1.60587800,4.86601200
-98.27893610,1.60862500,4.87669400
-98.26893610,1.60862500,4.87150500
-98.25893610,1.60587800,4.87150500
-98.24893610,1.60587800,4.87150500
-98.23893610,1.60587800,4.87150500
-98.22893610,1.60587800,4.87669400
-98.21893610,1.60862500,4.87669400
-98.20893610,1.60587800,4.86601200
-98.19893610,1.61122000,4.87669400
-98.18893610,1.60862500,4.87669400
-98.17893610,1.61122000,4.87150500
-98.16893610,1.60862500,4.86082300
-98.15893610,1.60587800,4.88218800
-98.14893610,1.60862500,4.87669400
-98.13893610,1.60313100,4.87669400
-98.12893610,1.60587800,4.87150500
-98.11893610,1.60862500,4.87150500
-98.10893610,1.60862500,4.88218800
-98.09893611,1.60587800,4.87150500
-98.08893611,1.60862500,4.87669400
-98.07893611,1.60587800,4.87669400
-98.06893611,1.60587800,4.87150500
-98.05893611,1.60587800,4.87150500
-98.04893611,1.60862500,4.87669400
-98.03893611,1.60862500,4.86601200
-98.02893611,1.60587800,4.87669400
-98.01893611,1.60587800,4.87669400
-98.00893611,1.60862500,4.87669400
-97.99893611,1.60587800,4.86601200
-97.98893611,1.60587800,4.87150500
-97.97893611,1.60862500,4.86601200
-97.96893611,1.60862500,4.87669400
-97.95893611,1.60587800,4.87669400
-97.94893611,1.60587800,4.86082300
-97.93893611,1.60587800,4.87669400
-97.92893611,1.60862500,4.87669400
-97.91893611,1.60313100,4.87150500
-97.90893611,1.60587800,4.87150500
-97.89893611,1.60587800,4.87669400
-97.88893611,1.60862500,4.88218800
-97.87893611,1.60587800,4.86601200
-97.86893611,1.60587800,4.87150500
-97.85893611,1.60862500,4.87150500
-97.84893611,1.60862500,4.86601200
-97.83893611,1.60587800,4.87150500
-97.82893611,1.60862500,4.87669400
-97.81893611,1.60587800,4.87150500
-97.80893611,1.60587800,4.87669400
-97.79893611,1.60587800,4.87150500
-97.78893611,1.60862500,4.86601200
-97.77893611,1.60862500,4.88218800
-97.76893611,1.60862500,4.87669400
-97.75893611,1.60587800,4.87669400
-97.74893611,1.60862500,4.86601200
-97.73893611,1.60862500,4.87669400
-97.72893611,1.60587800,4.87669400
-97.71893611,1.60862500,4.87669400
-97.70893611,1.60587800,4.87669400
-97.69893612,1.60587800,4.87669400
-97.68893612,1.60587800,4.87150500
-97.67893612,1.60587800,4.87669400
-97.66893612,1.60587800,4.87669400
-97.65893612,1.60587800,4.87669400
-97.64893612,1.60587800,4.87669400
-97.63893612,1.60313100,4.87150500
-97.62893612,1.60862500,4.87150500
-97.61893612,1.60587800,4.87150500
-97.60893612,1.60587800,4.87150500
-97.59893612,1.60862500,4.87669400
-97.58893612,1.60862500,4.86601200
-97.57893612,1.60587800,4.87150500
-97.56893612,1.60587800,4.87669400
-97.55893612,1.60862500,4.88218800
-97.54893612,1.60587800,4.87669400
-97.53893612,1.60587800,4.86601200
-97.52893612,1.60313100,4.86601200
-97.51893612,1.60862500,4.87669400
-97.50893612,1.60862500,4.86601200
-97.49893612,1.60862500,4.87150500
-97.48893612,1.60862500,4.87669400
-97.47893612,1.60862500,4.87669400
-97.46893612,1.60862500,4.87150500
-97.45893612,1.60862500,4.87669400
-97.44893612,1.60587800,4.86601200
-97.43893612,1.60862500,4.86601200
-97.42893612,1.60862500,4.88218800
-97.41893612,1.60587800,4.87150500
-97.40893612,1.60587800,4.86601200
-97.39893612,1.60862500,4.87150500
-97.38893612,1.60587800,4.87669400
-97.37893612,1.60587800,4.86601200
-97.36893612,1.60587800,4.87150500
-97.35893612,1.60587800,4.87150500
-97.34893612,1.60587800,4.88218800
-97.33893612,1.60862500,4.87150500
-97.32893612,1.60587800,4.86601200
-97.31893612,1.60587800,4.86601200
-97.30893613,1.60862500,4.87669400
-97.29893613,1.60862500,4.85532900
-97.28893613,1.60862500,4.87150500
-97.27893613,1.61122000,4.87150500
-97.26893613,1.60862500,4.86601200
-97.25893613,1.60587800,4.87669400
-97.24893613,1.60862500,4.86601200
-97.23893613,1.60862500,4.86601200
-97.22893613,1.60587800,4.87669400
-97.21893613,1.60862500,4.87669400
-97.20893613,1.60587800,4.86601200
-97.19893613,1.60313100,4.87150500
-97.18893613,1.60587800,4.86082300
-97.17893613,1.60862500,4.86601200
-97.16893613,1.60862500,4.87150500
-97.15893613,1.60587800,4.86601200
-97.14893613,1.60862500,4.85532900
-97.13893613,1.60862500,4.86601200
-97.12893613,1.60587800,4.87150500
-97.11893613,1.60587800,4.87669400
-97.10893613,1.60587800,4.86601200
-97.09893613,1.60587800,4.87669400
-97.08893613,1.60587800,4.87669400
-97.07893613,1.60587800,4.87669400
-97.06893613,1.60587800,4.87150500
-97.05893613,1.60587800,4.87669400
-97.04893613,1.60587800,4.87669400
-97.03893613,1.60587800,4.85532900
-97.02893613,1.60587800,4.87150500
-97.01893613,1.60862500,4.87150500
-97.00893613,1.60587800,4.87669400
-96.99893613,1.60587800,4.87150500
-96.98893613,1.60587800,4.87669400
-96.97893613,1.60862500,4.87669400
-96.96893613,1.60587800,4.87150500
-96.95893613,1.60587800,4.87150500
-96.94893613,1.60587800,4.86601200
-96.93893613,1.60587800,4.87150500
-96.92893613,1.60862500,4.87669400
-96.91893613,1.60587800,4.87669400
-96.90893614,1.60587800,4.86601200
-96.89893614,1.60587800,4.88768100
-96.88893614,1.60587800,4.87669400
-96.87893614,1.60313100,4.87150500
-96.86893614,1.60587800,4.87669400
-96.85893614,1.60587800,4.86601200
-96.84893614,1.60587800,4.87150500
-96.83893614,1.60587800,4.87150500
-96.82893614,1.60862500,4.87669400
-96.81893614,1.60313100,4.86601200
-96.80893614,1.60587800,4.86601200
-96.79893614,1.60587800,4.87150500
-96.78893614,1.60313100,4.87150500
-96.77893614,1.60862500,4.87150500
-96.76893614,1.60587800,4.87150500
-96.75893614,1.60587800,4.87669400
-96.74893614,1.60587800,4.87669400
-96.73893614,1.60313100,4.87669400
-96.72893614,1.60587800,4.87150500
-96.71893614,1.60587800,4.87150500
-96.70893614,1.60862500,4.87150500
-96.69893614,1.60313100,4.87150500
-96.68893614,1.60587800,4.88768100
-96.67893614,1.60587800,4.87150500
-96.66893614,1.60587800,4.87150500
-96.65893614,1.60313100,4.86601200
-96.64893614,1.60313100,4.87150500
-96.63893614,1.60862500,4.87669400
-96.62893614,1.60587800,4.87150500
-96.61893614,1.60313100,4.86601200
-96.60893614,1.60587800,4.87150500
-96.59893614,1.60862500,4.87669400
-96.58893614,1.60587800,4.86601200
-96.57893614,1.60587800,4.87669400
-96.56893614,1.60862500,4.86601200
-96.55893614,1.60587800,4.87669400
-96.54893614,1.60587800,4.88218800
-96.53893614,1.60587800,4.86601200
-96.52893614,1.60587800,4.86601200
-96.51893615,1.60587800,4.87150500
-96.50893615,1.60587800,4.87150500
-96.49893615,1.60587800,4.87150500
-96.48893615,1.60587800,4.87669400
-96.47893615,1.60862500,4.86601200
-96.46893615,1.60587800,4.87150500
-96.45893615,1.60862500,4.87669400
-96.44893615,1.60587800,4.86601200
-96.43893615,1.60862500,4.87669400
-96.42893615,1.60313100,4.87669400
-96.41893615,1.60587800,4.87669400
-96.40893615,1.60587800,4.88218800
-96.39893615,1.60587800,4.87150500
-96.38893615,1.60587800,4.86601200
-96.37893615,1.60587800,4.87150500
-96.36893615,1.60862500,4.86082300
-96.35893615,1.60587800,4.87669400
-96.34893615,1.60862500,4.87150500
-96.33893615,1.60587800,4.87150500
-96.32893615,1.60587800,4.87150500
-96.31893615,1.60587800,4.87669400
-96.30893615,1.60862500,4.88218800
-96.29893615,1.60587800,4.87150500
-96.28893615,1.60587800,4.87150500
-96.27893615,1.60313100,4.87150500
-96.26893615,1.60862500,4.87150500
-96.25893615,1.60862500,4.87150500
-96.24893615,1.60862500,4.87150500
-96.23893615,1.60862500,4.87669400
-96.22893615,1.60587800,4.88768100
-96.21893615,1.60587800,4.86601200
-96.20893615,1.60862500,4.86082300
-96.19893615,1.60587800,4.87150500
-96.18893615,1.60587800,4.87669400
-96.17893615,1.60587800,4.86601200
-96.16893615,1.60862500,4.87150500
-96.15893615,1.60587800,4.86601200
-96.14893615,1.60587800,4.87669400
-96.13893615,1.60587800,4.87150500
-96.12893615,1.60587800,4.87150500
-96.11893616,1.60862500,4.87150500
-96.10893616,1.60862500,4.87669400
-96.09893616,1.60587800,4.86601200
-96.08893616,1.60587800,4.87150500
-96.07893616,1.60587800,4.86601200
-96.06893616,1.60862500,4.87150500
-96.05893616,1.60313100,4.86601200
-96.04893616,1.60587800,4.87150500
-96.03893616,1.60587800,4.87150500
-96.02893616,1.60587800,4.86601200
-96.01893616,1.60587800,4.86601200
-96.00893616,1.60862500,4.87150500
-95.99893616,1.60587800,4.88218800
-95.98893616,1.60587800,4.87150500
-95.97893616,1.60587800,4.88218800
-95.96893616,1.60587800,4.86601200
-95.95893616,1.60587800,4.87669400
-95.94893616,1.60862500,4.86601200
-95.93893616,1.60587800,4.87669400
-95.92893616,1.60587800,4.86082300
-95.91893616,1.60862500,4.87150500
-95.90893616,1.60587800,4.86601200
-95.89893616,1.60587800,4.86601200
-95.88893616,1.60862500,4.88218800
-95.87893616,1.60587800,4.87669400
-95.86893616,1.60587800,4.87150500
-95.85893616,1.60587800,4.87150500
-95.84893616,1.60587800,4.87669400
-95.83893616,1.60587800,4.87150500
-95.82893616,1.60862500,4.87669400
-95.81893616,1.60587800,4.86601200
-95.80893616,1.60587800,4.86601200
-95.79893616,1.60587800,4.87150500
-95.78893616,1.60587800,4.87150500
-95.77893616,1.60862500,4.87150500
-95.76893616,1.60862500,4.87669400
-95.75893616,1.60862500,4.86082300
-95.74893616,1.60862500,4.86601200
-95.73893616,1.60862500,4.87669400
-95.72893616,1.60587800,4.87669400
-95.71893617,1.60313100,4.86601200
-95.70893617,1.60587800,4.87150500
-95.69893617,1.60587800,4.87150500
-95.68893617,1.60862500,4.87669400
-95.67893617,1.60862500,4.87150500
-95.66893617,1.60587800,4.86601200
-95.65893617,1.60587800,4.87669400
-95.64893617,1.60587800,4.87150500
-95.63893617,1.60587800,4.87150500
-95.62893617,1.60862500,4.87150500
-95.61893617,1.60862500,4.87669400
-95.60893617,1.60313100,4.87669400
-95.59893617,1.61122000,4.87669400
-95.58893617,1.60313100,4.86601200
-95.57893617,1.60862500,4.88768100
-95.56893617,1.60587800,4.87150500
-95.55893617,1.60587800,4.86601200
-95.54893617,1.60313100,4.87150500
-95.53893617,1.60587800,4.87150500
-95.52893617,1.60587800,4.87669400
-95.51893617,1.60587800,4.87150500
-95.50893617,1.60862500,4.87669400
-95.49893617,1.60862500,4.87150500
-95.48893617,1.60313100,4.86601200
-95.47893617,1.60587800,4.86601200
-95.46893617,1.60587800,4.87150500
-95.45893617,1.60587800,4.86601200
-95.44893617,1.60587800,4.86601200
-95.43893617,1.60587800,4.86082300
-95.42893617,1.60862500,4.88218800
-95.41893617,1.60587800,4.87150500
-95.40893617,1.60313100,4.86601200
-95.39893617,1.60587800,4.87669400
-95.38893617,1.60862500,4.87150500
-95.37893617,1.60862500,4.87150500
-95.36893617,1.60587800,4.87150500
-95.35893617,1.60862500,4.88768100
-95.34893617,1.60862500,4.87150500
-95.33893617,1.60587800,4.86082300
-95.32893618,1.60587800,4.87669400
-95.31893618,1.60587800,4.87150500
-95.30893618,1.60862500,4.87669400
-95.29893618,1.60587800,4.86601200
-95.28893618,1.60862500,4.87669400
-95.27893618,1.60587800,4.86601200
-95.26893618,1.60862500,4.88218800
-95.25893618,1.60862500,4.87669400
-95.24893618,1.60862500,4.87150500
-95.23893618,1.60862500,4.87669400
-95.22893618,1.60862500,4.87150500
-95.21893618,1.60587800,4.86082300
-95.20893618,1.60862500,4.87150500
-95.19893618,1.60862500,4.87150500
-95.18893618,1.60862500,4.87669400
-95.17893618,1.60587800,4.87669400
-95.16893618,1.60587800,4.87669400
-95.15893618,1.60587800,4.88218800
-95.14893618,1.60862500,4.87150500
-95.13893618,1.60587800,4.86601200
-95.12893618,1.60862500,4.87150500
-95.11893618,1.60587800,4.87669400
-95.10893618,1.60587800,4.88218800
-95.09893618,1.60862500,4.87150500
-95.08893618,1.60587800,4.87150500
-95.07893618,1.60587800,4.87150500
-95.06893618,1.60587800,4.87150500
-95.05893618,1.60862500,4.87150500
-95.04893618,1.60862500,4.85532900
-95.03893618,1.60587800,4.87150500
-95.02893618,1.60862500,4.87669400
-95.01893618,1.60587800,4.87150500
-95.00893618,1.60587800,4.87150500
-94.99893618,1.60587800,4.86601200
-94.98893618,1.60587800,4.87150500
-94.97893618,1.60587800,4.86601200
-94.96893618,1.60587800,4.86601200
-94.95893618,1.60587800,4.87150500
-94.94893618,1.60587800,4.87150500
-94.93893618,1.60862500,4.87669400
-94.92893619,1.60862500,4.87150500
-94.91893619,1.60862500,4.86082300
-94.90893619,1.60587800,4.86082300
-94.89893619,1.60587800,4.86601200
-94.88893619,1.60587800,4.86601200
-94.87893619,1.60862500,4.87150500
-94.86893619,1.60313100,4.88218800
-94.85893619,1.60862500,4.86601200
-94.84893619,1.60862500,4.87669400
-94.83893619,1.60587800,4.87150500
-94.82893619,1.60587800,4.86601200
-94.81893619,1.60587800,4.88218800
-94.80893619,1.60587800,4.87150500
-94.79893619,1.60587800,4.87150500
-94.78893619,1.60862500,4.86601200
-94.77893619,1.60587800,4.87669400
-94.76893619,1.60587800,4.87669400
-94.75893619,1.60862500,4.87150500
-94.74893619,1.60587800,4.86601200
-94.73893619,1.60862500,4.87669400
-94.72893619,1.60587800,4.87150500
-94.71893619,1.60587800,4.86601200
-94.70893619,1.60313100,4.87150500
-94.69893619,1.60587800,4.88218800
-94.68893619,1.60587800,4.86601200
-94.67893619,1.60313100,4.87150500
-94.66893619,1.60587800,4.87150500
-94.65893619,1.60587800,4.87150500
-94.64893619,1.60862500,4.86082300
-94.63893619,1.60862500,4.86601200
-94.62893619,1.60862500,4.87150500
-94.61893619,1.60587800,4.86601200
-94.60893619,1.60862500,4.87669400
-94.59893619,1.60587800,4.87150500
-94.58893619,1.60862500,4.87150500
-94.57893619,1.60862500,4.86601200
-94.56893619,1.60862500,4.86601200
-94.55893619,1.60862500,4.87150500
-94.54893619,1.60587800,4.86601200
-94.53893620,1.60587800,4.86601200
-94.52893620,1.60587800,4.87669400
-94.51893620,1.60862500,4.87669400
-94.50893620,1.60862500,4.87150500
-94.49893620,1.60587800,4.87669400
-94.48893620,1.60587800,4.86601200
-94.47893620,1.60862500,4.87150500
-94.46893620,1.60587800,4.87150500
-94.45893620,1.60862500,4.87150500
-94.44893620,1.60587800,4.87150500
-94.43893620,1.60587800,4.86082300
-94.42893620,1.60587800,4.87150500
-94.41893620,1.60587800,4.88218800
-94.40893620,1.60862500,4.86601200
-94.39893620,1.60587800,4.87150500
-94.38893620,1.60862500,4.87150500
-94.37893620,1.60862500,4.86082300
-94.36893620,1.60587800,4.87150500
-94.35893620,1.60587800,4.87669400
-94.34893620,1.60862500,4.87669400
-94.33893620,1.60862500,4.87669400
-94.32893620,1.60862500,4.88218800
-94.31893620,1.60862500,4.87150500
-94.30893620,1.60587800,4.87150500
-94.29893620,1.60587800,4.87669400
-94.28893620,1.60587800,4.87669400
-94.27893620,1.60587800,4.87669400
-94.26893620,1.60862500,4.86082300
-94.25893620,1.60587800,4.87669400
-94.24893620,1.60587800,4.87150500
-94.23893620,1.60862500,4.88768100
-94.22893620,1.60587800,4.87669400
-94.21893620,1.60587800,4.87150500
-94.20893620,1.60862500,4.86082300
-94.19893620,1.60862500,4.87669400
-94.18893620,1.60862500,4.87669400
-94.17893620,1.60587800,4.86601200
-94.16893620,1.60587800,4.87669400
-94.15893620,1.60862500,4.86601200
-94.14893620,1.60862500,4.88218800
-94.13893621,1.60862500,4.87150500
-94.12893621,1.60587800,4.87150500
-94.11893621,1.60862500,4.87150500
-94.10893621,1.60587800,4.87150500
-94.09893621,1.60862500,4.87150500
-94.08893621,1.60313100,4.87669400
-94.07893621,1.60587800,4.87150500
-94.06893621,1.60587800,4.87669400
-94.05893621,1.60862500,4.86601200
-94.04893621,1.60587800,4.88218800
-94.03893621,1.60587800,4.86082300
-94.02893621,1.60587800,4.86082300
-94.01893621,1.60587800,4.86082300
-94.00893621,1.60587800,4.87669400
-93.99893621,1.60587800,4.86601200
-93.98893621,1.60587800,4.86601200
-93.97893621,1.60587800,4.87150500
-93.96893621,1.60587800,4.87150500
-93.95893621,1.60313100,4.87150500
-93.94893621,1.60587800,4.86082300
-93.93893621,1.60587800,4.86601200
-93.92893621,1.60587800,4.87669400
-93.91893621,1.60313100,4.86601200
-93.90893621,1.60587800,4.87150500
-93.89893621,1.60587800,4.87669400
-93.88893621,1.60587800,4.87150500
-93.87893621,1.60587800,4.87150500
-93.86893621,1.60587800,4.87669400
-93.85893621,1.60587800,4.87669400
-93.84893621,1.60313100,4.87150500
-93.83893621,1.60587800,4.86601200
-93.82893621,1.60313100,4.86601200
-93.81893621,1.60862500,4.87150500
-93.80893621,1.60587800,4.87150500
-93.79893621,1.60587800,4.87150500
-93.78893621,1.60587800,4.86082300
-93.77893621,1.60587800,4.87150500
-93.76893621,1.60313100,4.87150500
-93.75893621,1.60587800,4.86601200
-93.74893621,1.60587800,4.86082300
-93.73893622,1.60862500,4.87669400
-93.72893622,1.60862500,4.86082300
-93.71893622,1.60313100,4.86601200
-93.70893622,1.60587800,4.88218800
-93.69893622,1.60587800,4.86601200
-93.68893622,1.60587800,4.87669400
-93.67893622,1.60862500,4.86082300
-93.66893622,1.60587800,4.87150500
-93.65893622,1.60587800,4.86601200
-93.64893622,1.60862500,4.85532900
-93.63893622,1.60862500,4.87150500
-93.62893622,1.60587800,4.87150500
-93.61893622,1.60587800,4.87150500
-93.60893622,1.60587800,4.87150500
-93.59893622,1.60862500,4.87669400
-93.58893622,1.60587800,4.87150500
-93.57893622,1.60313100,4.88218800
-93.56893622,1.60587800,4.86082300
-93.55893622,1.60862500,4.87150500
-93.54893622,1.60313100,4.87669400
-93.53893622,1.60587800,4.86082300
-93.52893622,1.60862500,4.87150500
-93.51893622,1.60587800,4.86601200
-93.50893622,1.60587800,4.87150500
-93.49893622,1.60587800,4.86601200
-93.48893622,1.60587800,4.86082300
-93.47893622,1.60587800,4.86601200
-93.46893622,1.60587800,4.87150500
-93.45893622,1.60587800,4.87150500
-93.44893622,1.60587800,4.86601200
-93.43893622,1.60587800,4.87150500
-93.42893622,1.60862500,4.88218800
-93.41893622,1.60862500,4.86601200
-93.40893622,1.60587800,4.88218800
-93.39893622,1.60862500,4.87669400
-93.38893622,1.60587800,4.86601200
-93.37893622,1.60587800,4.86601200
-93.36893622,1.60587800,4.86082300
-93.35893622,1.60587800,4.87150500
-93.34893623,1.60862500,4.87150500
-93.33893623,1.60313100,4.86601200
-93.32893623,1.60587800,4.87150500
-93.31893623,1.60587800,4.87669400
-93.30893623,1.60587800,4.86601200
-93.29893623,1.60587800,4.86082300
-93.28893623,1.60587800,4.87150500
-93.27893623,1.60587800,4.87150500
-93.26893623,1.60862500,4.87669400
-93.25893623,1.60862500,4.88218800
-93.24893623,1.60587800,4.86601200
-93.23893623,1.60587800,4.87150500
-93.22893623,1.60587800,4.86601200
-93.21893623,1.60587800,4.86601200
-93.20893623,1.60862500,4.86601200
-93.19893623,1.60862500,4.87150500
-93.18893623,1.60587800,4.87150500
-93.17893623,1.60862500,4.87150500
-93.16893623,1.60862500,4.86601200
-93.15893623,1.60862500,4.88218800
-93.14893623,1.60587800,4.86601200
-93.13893623,1.60862500,4.87150500
-93.12893623,1.60587800,4.86601200
-93.11893623,1.60587800,4.87150500
-93.10893623,1.60587800,4.87150500
-93.09893623,1.60862500,4.87669400
-93.08893623,1.60587800,4.87669400
-93.07893623,1.60587800,4.86601200
-93.06893623,1.60587800,4.87669400
-93.05893623,1.60862500,4.87669400
-93.04893623,1.60862500,4.86601200
-93.03893623,1.60587800,4.87150500
-93.02893623,1.60862500,4.86601200
-93.01893623,1.60587800,4.87150500
-93.00893623,1.60587800,4.86601200
-92.99893623,1.60587800,4.87150500
-92.98893623,1.60862500,4.87669400
-92.97893623,1.60587800,4.87669400
-92.96893623,1.60587800,4.86601200
-92.95893623,1.60587800,4.87669400
-92.94893624,1.60587800,4.87150500
-92.93893624,1.60587800,4.87150500
-92.92893624,1.60862500,4.86601200
-92.91893624,1.60587800,4.87669400
-92.90893624,1.60587800,4.87150500
-92.89893624,1.60862500,4.87669400
-92.88893624,1.60587800,4.86601200
-92.87893624,1.60862500,4.88218800
-92.86893624,1.60587800,4.87150500
-92.85893624,1.60862500,4.87150500
-92.84893624,1.60587800,4.87669400
-92.83893624,1.60862500,4.87669400
-92.82893624,1.60587800,4.87669400
-92.81893624,1.60587800,4.86601200
-92.80893624,1.60587800,4.87150500
-92.79893624,1.60862500,4.86601200
-92.78893624,1.60587800,4.87150500
-92.77893624,1.60587800,4.87150500
-92.76893624,1.60862500,4.87150500
-92.75893624,1.60587800,4.87150500
-92.74893624,1.60587800,4.87150500
-92.73893624,1.60587800,4.86082300
-92.72893624,1.60862500,4.87669400
-92.71893624,1.60587800,4.87150500
-92.70893624,1.60862500,4.87150500
-92.69893624,1.60587800,4.87150500
-92.68893624,1.60587800,4.86601200
-92.67893624,1.60587800,4.86601200
-92.66893624,1.60587800,4.87669400
