,init_pos,final_pos,peak_pos
0,11.844585454468143,0.016234005731450587,0.038047605524131195
1,12.430767244018416,0.01044250628773171,0.04814750870267812
2,12.43325471069296,0.015287344394309605,0.03741542236587561
3,7.635668611379515,0.24920062552561514,0.2983594276951069
4,10.80127195946404,0.05668802205846256,0.08041663844512821
5,13.300207238092314,0.010381506211277201,0.029219607863698635
6,9.353913721194905,0.12238408342976695,0.16371993968601697
7,11.069164851851017,0.05480165018355161,0.08111000919735334
8,13.004194595147126,0.006084121836020124,0.020276193780201766
9,10.551853491048462,0.09299571542558407,0.09820853455401016
10,10.910753015645229,0.044324231313977565,0.07912328606916777
11,10.264572546185311,0.08156872728330761,0.10917285410013736
12,11.564508036140653,0.02627479093943459,0.049208909145494355
13,9.555062629666825,0.10421735712774302,0.1442519750170521
14,12.904199648273469,0.007413719034996519,0.01650404588698829
15,9.115808827282265,0.16233213206319677,0.16163062130432715
16,14.084471732606165,0.005904857147337589,0.012260163015427736
17,10.64666337390644,0.048043919493097303,0.07522755073840322
18,13.560891225558818,0.0067191046676528575,0.015017246436582789
19,11.59647451197111,0.018148509779953248,0.05103787397040517
20,9.416144756335738,0.1276305558198953,0.15332721643738015
21,9.79509432604258,0.1315550358575256,0.13327900617963737
22,8.546156417576494,0.13357744582766368,0.20191946251020096
23,12.246008608632131,0.01489466078710816,0.031098617478216177
24,11.555750426647338,0.03200664564636984,0.052765738017153625
25,12.308886016744122,0.013094232784153309,0.024813993812128753
26,8.65239280286877,0.12210360459665832,0.17685599040208083
27,12.158478937588331,0.008629903926770375,0.028604689220567147
28,13.052015845935381,0.009065576469080908,0.01477010880078869
