Time,Channel A,Channel H
-98.79724481,1.60053700,4.87150500
-98.78724481,1.60053700,4.87669400
-98.77724481,1.60313100,4.86601200
-98.76724481,1.60313100,4.87669400
-98.75724481,1.60313100,4.87669400
-98.74724481,1.60053700,4.86601200
-98.73724481,1.60587800,4.87669400
-98.72724481,1.60587800,4.87669400
-98.71724481,1.60313100,4.87150500
-98.70724481,1.60313100,4.87669400
-98.69724481,1.60313100,4.88218800
-98.68724481,1.60313100,4.86601200
-98.67724481,1.60313100,4.87150500
-98.66724481,1.60313100,4.87150500
-98.65724481,1.60313100,4.87150500
-98.64724481,1.60587800,4.86601200
-98.63724481,1.60313100,4.87669400
-98.62724481,1.60587800,4.87669400
-98.61724481,1.60313100,4.87669400
-98.60724481,1.60053700,4.87150500
-98.59724481,1.60313100,4.87669400
-98.58724481,1.60313100,4.87669400
-98.57724481,1.60313100,4.87150500
-98.56724481,1.60053700,4.87669400
-98.55724481,1.60313100,4.88218800
-98.54724481,1.60587800,4.87150500
-98.53724481,1.60587800,4.87669400
-98.52724481,1.60313100,4.87150500
-98.51724481,1.60313100,4.86082300
-98.50724481,1.60313100,4.87150500
-98.49724481,1.60313100,4.87150500
-98.48724481,1.60313100,4.87150500
-98.47724481,1.60313100,4.86601200
-98.46724481,1.60587800,4.87150500
-98.45724481,1.60313100,4.86601200
-98.44724481,1.60313100,4.88218800
-98.43724481,1.60313100,4.87150500
-98.42724481,1.60587800,4.86601200
-98.41724482,1.60313100,4.86082300
-98.40724482,1.60313100,4.86082300
-98.39724482,1.60313100,4.87150500
-98.38724482,1.60313100,4.86082300
-98.37724482,1.60313100,4.87150500
-98.36724482,1.60053700,4.86082300
-98.35724482,1.60862500,4.87150500
-98.34724482,1.60587800,4.87150500
-98.33724482,1.60587800,4.86601200
-98.32724482,1.60313100,4.87150500
-98.31724482,1.60587800,4.88218800
-98.30724482,1.60587800,4.87669400
-98.29724482,1.60313100,4.87150500
-98.28724482,1.60313100,4.88218800
-98.27724482,1.60053700,4.88218800
-98.26724482,1.60053700,4.86601200
-98.25724482,1.60053700,4.87669400
-98.24724482,1.60313100,4.85532900
-98.23724482,1.60313100,4.87669400
-98.22724482,1.60313100,4.87150500
-98.21724482,1.60313100,4.87669400
-98.20724482,1.60313100,4.87669400
-98.19724482,1.60587800,4.87150500
-98.18724482,1.60313100,4.86601200
-98.17724482,1.60313100,4.86082300
-98.16724482,1.60313100,4.88768100
-98.15724482,1.60313100,4.86601200
-98.14724482,1.60313100,4.86082300
-98.13724482,1.60587800,4.87669400
-98.12724482,1.60587800,4.86601200
-98.11724482,1.60313100,4.86082300
-98.10724482,1.60587800,4.87669400
-98.09724482,1.60313100,4.87669400
-98.08724482,1.60313100,4.86601200
-98.07724482,1.60313100,4.86601200
-98.06724482,1.60313100,4.87669400
-98.05724482,1.60587800,4.87669400
-98.04724482,1.60313100,4.87669400
-98.03724482,1.60053700,4.86601200
-98.02724483,1.60053700,4.87669400
-98.01724483,1.60587800,4.87669400
-98.00724483,1.60313100,4.86082300
-97.99724483,1.60313100,4.86601200
-97.98724483,1.60313100,4.87150500
-97.97724483,1.60313100,4.86601200
-97.96724483,1.60313100,4.86601200
-97.95724483,1.60313100,4.87150500
-97.94724483,1.60587800,4.86601200
-97.93724483,1.60587800,4.88218800
-97.92724483,1.60587800,4.87150500
-97.91724483,1.60313100,4.87150500
-97.90724483,1.60587800,4.87150500
-97.89724483,1.60587800,4.86601200
-97.88724483,1.60587800,4.87669400
-97.87724483,1.60313100,4.87669400
-97.86724483,1.60587800,4.87150500
-97.85724483,1.60313100,4.87669400
-97.84724483,1.60587800,4.87669400
-97.83724483,1.60313100,4.87150500
-97.82724483,1.60313100,4.87150500
-97.81724483,1.60587800,4.86601200
-97.80724483,1.60313100,4.87150500
-97.79724483,1.60313100,4.86601200
-97.78724483,1.60313100,4.86601200
-97.77724483,1.60313100,4.88218800
-97.76724483,1.60053700,4.87150500
-97.75724483,1.60313100,4.86601200
-97.74724483,1.60313100,4.87669400
-97.73724483,1.60313100,4.86601200
-97.72724483,1.60313100,4.86601200
-97.71724483,1.60053700,4.86601200
-97.70724483,1.60313100,4.87669400
-97.69724483,1.60313100,4.87150500
-97.68724483,1.60313100,4.87669400
-97.67724483,1.60587800,4.87669400
-97.66724483,1.60053700,4.87669400
-97.65724483,1.60053700,4.87150500
-97.64724483,1.60313100,4.86082300
-97.63724483,1.60313100,4.87669400
-97.62724484,1.60587800,4.87150500
-97.61724484,1.60313100,4.87669400
-97.60724484,1.60587800,4.87150500
-97.59724484,1.60587800,4.87150500
-97.58724484,1.60587800,4.86601200
-97.57724484,1.60587800,4.86601200
-97.56724484,1.60587800,4.87150500
-97.55724484,1.60053700,4.87150500
-97.54724484,1.60587800,4.87150500
-97.53724484,1.60313100,4.87150500
-97.52724484,1.60313100,4.88218800
-97.51724484,1.60313100,4.87669400
-97.50724484,1.60313100,4.86082300
-97.49724484,1.60313100,4.86601200
-97.48724484,1.60587800,4.87669400
-97.47724484,1.60313100,4.87669400
-97.46724484,1.60313100,4.87150500
-97.45724484,1.60587800,4.87669400
-97.44724484,1.60313100,4.87150500
-97.43724484,1.60313100,4.86601200
-97.42724484,1.60313100,4.86601200
-97.41724484,1.60587800,4.88768100
-97.40724484,1.60862500,4.87669400
-97.39724484,1.60587800,4.87150500
-97.38724484,1.60313100,4.87150500
-97.37724484,1.60587800,4.88768100
-97.36724484,1.60313100,4.87669400
-97.35724484,1.60313100,4.87150500
-97.34724484,1.60587800,4.88218800
-97.33724484,1.60313100,4.87150500
-97.32724484,1.60313100,4.86601200
-97.31724484,1.60587800,4.87669400
-97.30724484,1.60313100,4.87150500
-97.29724484,1.60313100,4.87669400
-97.28724484,1.60313100,4.87150500
-97.27724484,1.60313100,4.86601200
-97.26724484,1.60313100,4.87150500
-97.25724484,1.60313100,4.88218800
-97.24724484,1.60053700,4.87150500
-97.23724485,1.60313100,4.87669400
-97.22724485,1.60313100,4.87669400
-97.21724485,1.60313100,4.87150500
-97.20724485,1.60053700,4.87150500
-97.19724485,1.60313100,4.87669400
-97.18724485,1.60053700,4.87669400
-97.17724485,1.60313100,4.87150500
-97.16724485,1.59779000,4.87669400
-97.15724485,1.60313100,4.86601200
-97.14724485,1.60053700,4.87669400
-97.13724485,1.60053700,4.87150500
-97.12724485,1.60053700,4.87150500
-97.11724485,1.60313100,4.87150500
-97.10724485,1.60313100,4.88218800
-97.09724485,1.60053700,4.86601200
-97.08724485,1.60053700,4.86082300
-97.07724485,1.60313100,4.86601200
-97.06724485,1.60313100,4.87150500
-97.05724485,1.60313100,4.87150500
-97.04724485,1.60053700,4.87669400
-97.03724485,1.60313100,4.88218800
-97.02724485,1.60313100,4.88218800
-97.01724485,1.60313100,4.87150500
-97.00724485,1.60313100,4.87669400
-96.99724485,1.60313100,4.87669400
-96.98724485,1.60313100,4.87669400
-96.97724485,1.60313100,4.87150500
-96.96724485,1.60053700,4.87669400
-96.95724485,1.60587800,4.87669400
-96.94724485,1.60313100,4.87669400
-96.93724485,1.60313100,4.87669400
-96.92724485,1.60313100,4.88218800
-96.91724485,1.60053700,4.88218800
-96.90724485,1.60053700,4.88218800
-96.89724485,1.60313100,4.88218800
-96.88724485,1.60313100,4.87669400
-96.87724485,1.60313100,4.87669400
-96.86724485,1.60313100,4.87150500
-96.85724485,1.60053700,4.87150500
-96.84724485,1.60053700,4.87669400
-96.83724486,1.60313100,4.86601200
-96.82724486,1.60053700,4.86601200
-96.81724486,1.60313100,4.87150500
-96.80724486,1.60587800,4.87669400
-96.79724486,1.60053700,4.86601200
-96.78724486,1.60053700,4.86082300
-96.77724486,1.60313100,4.87669400
-96.76724486,1.60587800,4.87669400
-96.75724486,1.60313100,4.86601200
-96.74724486,1.60313100,4.86082300
-96.73724486,1.60313100,4.86601200
-96.72724486,1.60587800,4.88768100
-96.71724486,1.60313100,4.87150500
-96.70724486,1.60313100,4.87150500
-96.69724486,1.60313100,4.88218800
-96.68724486,1.60053700,4.87150500
-96.67724486,1.60313100,4.87150500
-96.66724486,1.60313100,4.87150500
-96.65724486,1.60313100,4.86601200
-96.64724486,1.60313100,4.87669400
-96.63724486,1.60053700,4.86082300
-96.62724486,1.60313100,4.86601200
-96.61724486,1.60313100,4.87150500
-96.60724486,1.60313100,4.86601200
-96.59724486,1.60313100,4.87669400
-96.58724486,1.60313100,4.87669400
-96.57724486,1.60053700,4.86601200
-96.56724486,1.60313100,4.87669400
-96.55724486,1.60587800,4.87669400
-96.54724486,1.60587800,4.87150500
-96.53724486,1.60313100,4.86601200
-96.52724486,1.60053700,4.85532900
-96.51724486,1.60053700,4.87669400
-96.50724486,1.60313100,4.88218800
-96.49724486,1.60587800,4.86601200
-96.48724486,1.60313100,4.87150500
-96.47724486,1.60587800,4.86082300
-96.46724486,1.60587800,4.87150500
-96.45724486,1.60587800,4.87669400
-96.44724486,1.60313100,4.87150500
-96.43724487,1.60313100,4.88218800
-96.42724487,1.60587800,4.86601200
-96.41724487,1.60313100,4.87150500
-96.40724487,1.60587800,4.86601200
-96.39724487,1.60587800,4.86601200
-96.38724487,1.60587800,4.87669400
-96.37724487,1.60313100,4.87669400
-96.36724487,1.60313100,4.87669400
-96.35724487,1.60313100,4.87150500
-96.34724487,1.60587800,4.86601200
-96.33724487,1.60313100,4.87669400
-96.32724487,1.60313100,4.86082300
-96.31724487,1.60587800,4.88218800
-96.30724487,1.60313100,4.87669400
-96.29724487,1.60587800,4.86082300
-96.28724487,1.60587800,4.87669400
-96.27724487,1.60587800,4.87669400
-96.26724487,1.60313100,4.87150500
-96.25724487,1.60313100,4.87150500
-96.24724487,1.60313100,4.87669400
-96.23724487,1.60587800,4.87669400
-96.22724487,1.60313100,4.87150500
-96.21724487,1.60313100,4.86601200
-96.20724487,1.60313100,4.87150500
-96.19724487,1.60587800,4.87669400
-96.18724487,1.60587800,4.87669400
-96.17724487,1.60313100,4.88218800
-96.16724487,1.60587800,4.87669400
-96.15724487,1.60587800,4.87150500
-96.14724487,1.60313100,4.87150500
-96.13724487,1.60313100,4.88218800
-96.12724487,1.60587800,4.87669400
-96.11724487,1.60313100,4.87150500
-96.10724487,1.60313100,4.87669400
-96.09724487,1.60587800,4.87150500
-96.08724487,1.60313100,4.87669400
-96.07724487,1.60313100,4.86601200
-96.06724487,1.60313100,4.86601200
-96.05724487,1.60587800,4.87150500
-96.04724488,1.60313100,4.87669400
-96.03724488,1.60313100,4.86601200
-96.02724488,1.60313100,4.87150500
-96.01724488,1.60587800,4.86601200
-96.00724488,1.60587800,4.86601200
-95.99724488,1.60313100,4.87150500
-95.98724488,1.60313100,4.87150500
-95.97724488,1.60313100,4.86601200
-95.96724488,1.60313100,4.87150500
-95.95724488,1.60053700,4.87669400
-95.94724488,1.60053700,4.87669400
-95.93724488,1.60587800,4.87150500
-95.92724488,1.60587800,4.87150500
-95.91724488,1.60053700,4.87669400
-95.90724488,1.60313100,4.88218800
-95.89724488,1.60313100,4.87669400
-95.88724488,1.60587800,4.87150500
-95.87724488,1.60313100,4.88218800
-95.86724488,1.60313100,4.86601200
-95.85724488,1.60587800,4.86601200
-95.84724488,1.60313100,4.86601200
-95.83724488,1.60313100,4.87669400
-95.82724488,1.60587800,4.87669400
-95.81724488,1.60313100,4.88218800
-95.80724488,1.60313100,4.86601200
-95.79724488,1.60313100,4.87150500
-95.78724488,1.60313100,4.87150500
-95.77724488,1.60587800,4.87150500
-95.76724488,1.60587800,4.86601200
-95.75724488,1.60313100,4.87669400
-95.74724488,1.60313100,4.87669400
-95.73724488,1.60313100,4.87150500
-95.72724488,1.60053700,4.87669400
-95.71724488,1.60313100,4.87150500
-95.70724488,1.60313100,4.87150500
-95.69724488,1.60313100,4.86082300
-95.68724488,1.60313100,4.87669400
-95.67724488,1.60053700,4.86601200
-95.66724488,1.60313100,4.87669400
-95.65724488,1.60587800,4.86601200
-95.64724489,1.60313100,4.86601200
-95.63724489,1.60313100,4.87150500
-95.62724489,1.60587800,4.88218800
-95.61724489,1.60313100,4.87150500
-95.60724489,1.60313100,4.87669400
-95.59724489,1.60313100,4.87669400
-95.58724489,1.60587800,4.87150500
-95.57724489,1.60587800,4.87150500
-95.56724489,1.60313100,4.87669400
-95.55724489,1.60313100,4.88218800
-95.54724489,1.60587800,4.87150500
-95.53724489,1.60313100,4.86601200
-95.52724489,1.60313100,4.87150500
-95.51724489,1.60313100,4.88218800
-95.50724489,1.60587800,4.87150500
-95.49724489,1.60313100,4.87669400
-95.48724489,1.60313100,4.86601200
-95.47724489,1.60587800,4.87669400
-95.46724489,1.60587800,4.87669400
-95.45724489,1.60313100,4.86601200
-95.44724489,1.60313100,4.87150500
-95.43724489,1.60313100,4.87669400
-95.42724489,1.60313100,4.87150500
-95.41724489,1.60313100,4.87150500
-95.40724489,1.60313100,4.87150500
-95.39724489,1.60313100,4.86601200
-95.38724489,1.60053700,4.87150500
-95.37724489,1.60313100,4.87669400
-95.36724489,1.60053700,4.87150500
-95.35724489,1.60313100,4.87669400
-95.34724489,1.60313100,4.86601200
-95.33724489,1.60587800,4.88218800
-95.32724489,1.60313100,4.87150500
-95.31724489,1.60313100,4.87669400
-95.30724489,1.60053700,4.86601200
-95.29724489,1.60313100,4.88218800
-95.28724489,1.60313100,4.87669400
-95.27724489,1.60313100,4.87150500
-95.26724489,1.60587800,4.86601200
-95.25724490,1.60587800,4.87669400
-95.24724490,1.60313100,4.87669400
-95.23724490,1.60313100,4.87669400
-95.22724490,1.60587800,4.87150500
-95.21724490,1.60313100,4.87669400
-95.20724490,1.60313100,4.87150500
-95.19724490,1.60053700,4.86601200
-95.18724490,1.60053700,4.87150500
-95.17724490,1.60587800,4.87150500
-95.16724490,1.60313100,4.87150500
-95.15724490,1.60313100,4.87150500
-95.14724490,1.60587800,4.87150500
-95.13724490,1.60313100,4.88218800
-95.12724490,1.60313100,4.87150500
-95.11724490,1.60313100,4.87669400
-95.10724490,1.60313100,4.87150500
-95.09724490,1.60587800,4.87669400
-95.08724490,1.60313100,4.87150500
-95.07724490,1.60587800,4.87150500
-95.06724490,1.60313100,4.86601200
-95.05724490,1.60587800,4.87150500
-95.04724490,1.60587800,4.87150500
-95.03724490,1.60313100,4.87669400
-95.02724490,1.60313100,4.88218800
-95.01724490,1.60862500,4.87669400
-95.00724490,1.60313100,4.87669400
-94.99724490,1.60313100,4.86601200
-94.98724490,1.60313100,4.86601200
-94.97724490,1.60587800,4.87669400
-94.96724490,1.60313100,4.87150500
-94.95724490,1.60313100,4.86601200
-94.94724490,1.60313100,4.86082300
-94.93724490,1.60313100,4.87150500
-94.92724490,1.60313100,4.86082300
-94.91724490,1.60313100,4.87150500
-94.90724490,1.60313100,4.87669400
-94.89724490,1.60313100,4.87669400
-94.88724490,1.60313100,4.87150500
-94.87724490,1.60587800,4.87150500
-94.86724490,1.60313100,4.87669400
-94.85724491,1.60053700,4.87150500
-94.84724491,1.60313100,4.87150500
-94.83724491,1.60313100,4.88218800
-94.82724491,1.60313100,4.87150500
-94.81724491,1.60053700,4.86601200
-94.80724491,1.60313100,4.87669400
-94.79724491,1.60313100,4.87669400
-94.78724491,1.60313100,4.87150500
-94.77724491,1.60313100,4.86601200
-94.76724491,1.60587800,4.88218800
-94.75724491,1.60587800,4.87669400
-94.74724491,1.60053700,4.87150500
-94.73724491,1.60313100,4.86601200
-94.72724491,1.60587800,4.87669400
-94.71724491,1.60313100,4.87669400
-94.70724491,1.60587800,4.86601200
-94.69724491,1.60053700,4.87669400
-94.68724491,1.60587800,4.87669400
-94.67724491,1.60587800,4.87669400
-94.66724491,1.60587800,4.87150500
-94.65724491,1.60313100,4.87150500
-94.64724491,1.60587800,4.87669400
-94.63724491,1.60313100,4.86601200
-94.62724491,1.60313100,4.86082300
-94.61724491,1.60313100,4.88218800
-94.60724491,1.60313100,4.87150500
-94.59724491,1.60587800,4.87150500
-94.58724491,1.60587800,4.86601200
-94.57724491,1.60313100,4.87669400
-94.56724491,1.60313100,4.87150500
-94.55724491,1.60313100,4.85532900
-94.54724491,1.60587800,4.87150500
-94.53724491,1.60313100,4.87669400
-94.52724491,1.60313100,4.87669400
-94.51724491,1.60313100,4.87150500
-94.50724491,1.60313100,4.86601200
-94.49724491,1.60587800,4.87669400
-94.48724491,1.60313100,4.87669400
-94.47724491,1.60313100,4.87669400
-94.46724491,1.60053700,4.87669400
-94.45724492,1.60862500,4.88218800
-94.44724492,1.60313100,4.86601200
-94.43724492,1.60587800,4.86601200
-94.42724492,1.60587800,4.86601200
-94.41724492,1.60587800,4.87669400
-94.40724492,1.60313100,4.86082300
-94.39724492,1.60587800,4.87669400
-94.38724492,1.60313100,4.87150500
-94.37724492,1.60313100,4.87669400
-94.36724492,1.60313100,4.86601200
-94.35724492,1.60313100,4.87150500
-94.34724492,1.60313100,4.87150500
-94.33724492,1.60313100,4.87669400
-94.32724492,1.60313100,4.86601200
-94.31724492,1.60053700,4.86601200
-94.30724492,1.60053700,4.88218800
-94.29724492,1.60313100,4.86601200
-94.28724492,1.60053700,4.87669400
-94.27724492,1.60313100,4.87150500
-94.26724492,1.60053700,4.87150500
-94.25724492,1.60053700,4.86082300
-94.24724492,1.60313100,4.87150500
-94.23724492,1.60313100,4.86082300
-94.22724492,1.60313100,4.87669400
-94.21724492,1.60313100,4.86601200
-94.20724492,1.60313100,4.87150500
-94.19724492,1.60587800,4.88218800
-94.18724492,1.60053700,4.86601200
-94.17724492,1.60313100,4.86601200
-94.16724492,1.60313100,4.87150500
-94.15724492,1.60587800,4.88218800
-94.14724492,1.60587800,4.87669400
-94.13724492,1.60313100,4.86601200
-94.12724492,1.60313100,4.87669400
-94.11724492,1.60313100,4.87150500
-94.10724492,1.60053700,4.86082300
-94.09724492,1.60313100,4.87150500
-94.08724492,1.60587800,4.87150500
-94.07724492,1.60313100,4.87150500
-94.06724493,1.60313100,4.87150500
-94.05724493,1.60313100,4.86601200
-94.04724493,1.60053700,4.87150500
-94.03724493,1.60587800,4.86601200
-94.02724493,1.60313100,4.86601200
-94.01724493,1.60313100,4.86601200
-94.00724493,1.60313100,4.87669400
-93.99724493,1.60587800,4.87150500
-93.98724493,1.60313100,4.87150500
-93.97724493,1.60313100,4.87669400
-93.96724493,1.60587800,4.87150500
-93.95724493,1.60313100,4.86601200
-93.94724493,1.60313100,4.86082300
-93.93724493,1.60313100,4.87669400
-93.92724493,1.60587800,4.86601200
-93.91724493,1.60313100,4.87150500
-93.90724493,1.60313100,4.86601200
-93.89724493,1.60587800,4.87150500
-93.88724493,1.60313100,4.87669400
-93.87724493,1.60313100,4.87150500
-93.86724493,1.60313100,4.86601200
-93.85724493,1.60587800,4.86601200
-93.84724493,1.60313100,4.87150500
-93.83724493,1.60313100,4.87669400
-93.82724493,1.60053700,4.86601200
-93.81724493,1.60313100,4.87669400
-93.80724493,1.60313100,4.87150500
-93.79724493,1.60313100,4.87669400
-93.78724493,1.60313100,4.87669400
-93.77724493,1.60587800,4.87150500
-93.76724493,1.60313100,4.86601200
-93.75724493,1.60587800,4.87669400
-93.74724493,1.60587800,4.87150500
-93.73724493,1.60313100,4.87150500
-93.72724493,1.60053700,4.87150500
-93.71724493,1.60313100,4.87150500
-93.70724493,1.60313100,4.88218800
-93.69724493,1.60313100,4.86601200
-93.68724493,1.60313100,4.87150500
-93.67724493,1.60313100,4.86601200
-93.66724494,1.60313100,4.88218800
-93.65724494,1.60587800,4.87150500
-93.64724494,1.60313100,4.87669400
-93.63724494,1.60313100,4.87150500
-93.62724494,1.60313100,4.88218800
-93.61724494,1.60053700,4.87669400
-93.60724494,1.60313100,4.87150500
-93.59724494,1.60313100,4.86601200
-93.58724494,1.60313100,4.86082300
-93.57724494,1.60053700,4.87669400
-93.56724494,1.60313100,4.87150500
-93.55724494,1.60587800,4.87669400
-93.54724494,1.60587800,4.86601200
-93.53724494,1.60587800,4.87669400
-93.52724494,1.60313100,4.87669400
-93.51724494,1.60313100,4.87669400
-93.50724494,1.60313100,4.86601200
-93.49724494,1.60313100,4.87150500
-93.48724494,1.60587800,4.87150500
-93.47724494,1.60587800,4.86601200
-93.46724494,1.60313100,4.87150500
-93.45724494,1.60313100,4.87150500
-93.44724494,1.60587800,4.87150500
-93.43724494,1.60313100,4.86601200
-93.42724494,1.60313100,4.87669400
-93.41724494,1.60862500,4.87150500
-93.40724494,1.60587800,4.87669400
-93.39724494,1.60313100,4.87150500
-93.38724494,1.60313100,4.86601200
-93.37724494,1.60313100,4.87669400
-93.36724494,1.60587800,4.86601200
-93.35724494,1.60587800,4.87150500
-93.34724494,1.60313100,4.87150500
-93.33724494,1.60313100,4.88218800
-93.32724494,1.60053700,4.87150500
-93.31724494,1.60313100,4.86601200
-93.30724494,1.60053700,4.87669400
-93.29724494,1.60313100,4.86601200
-93.28724494,1.60313100,4.87669400
-93.27724495,1.59779000,4.86601200
-93.26724495,1.60587800,4.87669400
-93.25724495,1.60587800,4.87150500
-93.24724495,1.60313100,4.87150500
-93.23724495,1.60313100,4.87150500
-93.22724495,1.60313100,4.87150500
-93.21724495,1.60587800,4.88218800
-93.20724495,1.60313100,4.86601200
-93.19724495,1.60313100,4.87669400
-93.18724495,1.60313100,4.87669400
-93.17724495,1.60587800,4.87150500
-93.16724495,1.60053700,4.88218800
-93.15724495,1.60313100,4.87150500
-93.14724495,1.60313100,4.87150500
-93.13724495,1.60587800,4.88218800
-93.12724495,1.60313100,4.87669400
-93.11724495,1.60313100,4.87669400
-93.10724495,1.60053700,4.87150500
-93.09724495,1.60313100,4.86082300
-93.08724495,1.60313100,4.87669400
-93.07724495,1.60313100,4.87669400
-93.06724495,1.60313100,4.87150500
-93.05724495,1.60587800,4.87669400
-93.04724495,1.60587800,4.87669400
-93.03724495,1.60313100,4.87150500
-93.02724495,1.60587800,4.86601200
-93.01724495,1.60313100,4.87150500
-93.00724495,1.60313100,4.86082300
-92.99724495,1.60313100,4.87669400
-92.98724495,1.60587800,4.87150500
-92.97724495,1.60313100,4.87150500
-92.96724495,1.60313100,4.88218800
-92.95724495,1.60313100,4.88218800
-92.94724495,1.60313100,4.87669400
-92.93724495,1.60313100,4.87669400
-92.92724495,1.60313100,4.86601200
-92.91724495,1.60313100,4.88218800
-92.90724495,1.60313100,4.86082300
-92.89724495,1.60313100,4.87669400
-92.88724495,1.60587800,4.88218800
-92.87724496,1.60313100,4.87669400
-92.86724496,1.60313100,4.87150500
-92.85724496,1.60313100,4.87150500
-92.84724496,1.60587800,4.87669400
-92.83724496,1.60053700,4.87150500
-92.82724496,1.60313100,4.86601200
-92.81724496,1.60313100,4.87150500
-92.80724496,1.60587800,4.87669400
-92.79724496,1.60313100,4.87150500
-92.78724496,1.60313100,4.87669400
-92.77724496,1.60587800,4.87669400
-92.76724496,1.60313100,4.88218800
-92.75724496,1.60313100,4.87150500
-92.74724496,1.60313100,4.87669400
-92.73724496,1.60313100,4.87669400
-92.72724496,1.60587800,4.87150500
-92.71724496,1.60313100,4.87150500
-92.70724496,1.60587800,4.87669400
-92.69724496,1.60587800,4.87669400
-92.68724496,1.60587800,4.86082300
-92.67724496,1.60313100,4.87669400
-92.66724496,1.60587800,4.88218800
