Time,Channel A,Channel H
-98.79199960,1.65791700,4.87242100
-98.78199960,1.65791700,4.87791500
-98.77199960,1.65532300,4.86723200
-98.76199960,1.65532300,4.87242100
-98.75199960,1.65257600,4.86173800
-98.74199960,1.65532300,4.87791500
-98.73199960,1.65532300,4.87242100
-98.72199960,1.65532300,4.87791500
-98.71199960,1.65257600,4.86723200
-98.70199960,1.65791700,4.87791500
-98.69199960,1.65532300,4.86723200
-98.68199960,1.65532300,4.87242100
-98.67199960,1.65532300,4.87791500
-98.66199960,1.65532300,4.87242100
-98.65199960,1.65532300,4.86723200
-98.64199960,1.65257600,4.87242100
-98.63199960,1.65791700,4.87791500
-98.62199960,1.65532300,4.86723200
-98.61199960,1.65257600,4.86723200
-98.60199960,1.65532300,4.87791500
-98.59199960,1.65532300,4.86723200
-98.58199960,1.65532300,4.87791500
-98.57199960,1.65532300,4.86723200
-98.56199960,1.65791700,4.87242100
-98.55199960,1.65532300,4.86723200
-98.54199960,1.65791700,4.87791500
-98.53199960,1.65791700,4.86723200
-98.52199960,1.65532300,4.88340900
-98.51199960,1.65791700,4.86723200
-98.50199960,1.65257600,4.85655000
-98.49199960,1.65532300,4.86723200
-98.48199960,1.65532300,4.87791500
-98.47199960,1.65257600,4.87791500
-98.46199961,1.65257600,4.86723200
-98.45199961,1.65791700,4.88340900
-98.44199961,1.65791700,4.87791500
-98.43199961,1.65532300,4.87242100
-98.42199961,1.65532300,4.86723200
-98.41199961,1.65532300,4.86173800
-98.40199961,1.65791700,4.86723200
-98.39199961,1.65532300,4.86723200
-98.38199961,1.65532300,4.87791500
-98.37199961,1.65791700,4.87791500
-98.36199961,1.65532300,4.87242100
-98.35199961,1.65532300,4.87791500
-98.34199961,1.65257600,4.87242100
-98.33199961,1.65532300,4.87791500
-98.32199961,1.65532300,4.87242100
-98.31199961,1.65532300,4.87242100
-98.30199961,1.65532300,4.87242100
-98.29199961,1.65257600,4.87242100
-98.28199961,1.65532300,4.87242100
-98.27199961,1.65532300,4.87791500
-98.26199961,1.65532300,4.86173800
-98.25199961,1.65532300,4.87242100
-98.24199961,1.65532300,4.87242100
-98.23199961,1.65791700,4.86173800
-98.22199961,1.65532300,4.87242100
-98.21199961,1.65791700,4.88859700
-98.20199961,1.65532300,4.87242100
-98.19199961,1.65791700,4.87242100
-98.18199961,1.65791700,4.88340900
-98.17199961,1.65532300,4.87791500
-98.16199961,1.65532300,4.87791500
-98.15199961,1.65791700,4.87242100
-98.14199961,1.65532300,4.87242100
-98.13199961,1.65532300,4.86723200
-98.12199961,1.65791700,4.87791500
-98.11199961,1.65532300,4.86723200
-98.10199961,1.65532300,4.87242100
-98.09199961,1.65532300,4.85655000
-98.08199961,1.65791700,4.87791500
-98.07199962,1.65791700,4.87791500
-98.06199962,1.65532300,4.87791500
-98.05199962,1.65532300,4.86723200
-98.04199962,1.65532300,4.87791500
-98.03199962,1.65532300,4.87791500
-98.02199962,1.65532300,4.86723200
-98.01199962,1.65791700,4.87791500
-98.00199962,1.65532300,4.87242100
-97.99199962,1.65257600,4.86723200
-97.98199962,1.65532300,4.86723200
-97.97199962,1.65532300,4.86723200
-97.96199962,1.65532300,4.87242100
-97.95199962,1.65257600,4.86723200
-97.94199962,1.65532300,4.87242100
-97.93199962,1.65257600,4.86723200
-97.92199962,1.65532300,4.87242100
-97.91199962,1.65532300,4.87242100
-97.90199962,1.65532300,4.86723200
-97.89199962,1.65532300,4.87242100
-97.88199962,1.65532300,4.87242100
-97.87199962,1.65532300,4.87242100
-97.86199962,1.65532300,4.87242100
-97.85199962,1.65532300,4.87242100
-97.84199962,1.65532300,4.86723200
-97.83199962,1.65257600,4.87242100
-97.82199962,1.65532300,4.87242100
-97.81199962,1.65791700,4.87242100
-97.80199962,1.65532300,4.86173800
-97.79199962,1.65532300,4.87242100
-97.78199962,1.65791700,4.87242100
-97.77199962,1.65532300,4.86723200
-97.76199962,1.65532300,4.87242100
-97.75199962,1.65532300,4.87242100
-97.74199962,1.65791700,4.86723200
-97.73199962,1.65791700,4.86723200
-97.72199962,1.65532300,4.87242100
-97.71199962,1.65791700,4.87242100
-97.70199962,1.65532300,4.87791500
-97.69199962,1.65791700,4.87242100
-97.68199962,1.65532300,4.86723200
-97.67199963,1.65791700,4.88859700
-97.66199963,1.65532300,4.86173800
-97.65199963,1.65532300,4.87242100
-97.64199963,1.65532300,4.86723200
-97.63199963,1.65532300,4.87791500
-97.62199963,1.65532300,4.86173800
-97.61199963,1.65532300,4.87242100
-97.60199963,1.65791700,4.86723200
-97.59199963,1.65532300,4.86723200
-97.58199963,1.65532300,4.86723200
-97.57199963,1.65791700,4.87242100
-97.56199963,1.65791700,4.87242100
-97.55199963,1.65532300,4.87242100
-97.54199963,1.65532300,4.87791500
-97.53199963,1.65532300,4.87242100
-97.52199963,1.65257600,4.87242100
-97.51199963,1.65791700,4.87242100
-97.50199963,1.65257600,4.86723200
-97.49199963,1.65532300,4.87791500
-97.48199963,1.65791700,4.86173800
-97.47199963,1.65532300,4.86723200
-97.46199963,1.65257600,4.87791500
-97.45199963,1.65532300,4.87791500
-97.44199963,1.65791700,4.87242100
-97.43199963,1.65532300,4.87791500
-97.42199963,1.65532300,4.87791500
-97.41199963,1.65532300,4.86723200
-97.40199963,1.65532300,4.87791500
-97.39199963,1.65532300,4.88859700
-97.38199963,1.65532300,4.87242100
-97.37199963,1.65791700,4.86723200
-97.36199963,1.65257600,4.87242100
-97.35199963,1.65532300,4.87242100
-97.34199963,1.65257600,4.88340900
-97.33199963,1.65532300,4.87791500
-97.32199963,1.65532300,4.85655000
-97.31199963,1.65791700,4.87791500
-97.30199963,1.65532300,4.87242100
-97.29199963,1.65532300,4.87242100
-97.28199964,1.65257600,4.87791500
-97.27199964,1.65532300,4.86723200
-97.26199964,1.65532300,4.87791500
-97.25199964,1.65791700,4.87242100
-97.24199964,1.65257600,4.86723200
-97.23199964,1.65532300,4.87791500
-97.22199964,1.65532300,4.86173800
-97.21199964,1.65791700,4.86723200
-97.20199964,1.65257600,4.86723200
-97.19199964,1.65791700,4.86723200
-97.18199964,1.65791700,4.87242100
-97.17199964,1.65532300,4.86723200
-97.16199964,1.65532300,4.88859700
-97.15199964,1.65532300,4.87242100
-97.14199964,1.65532300,4.87242100
-97.13199964,1.65257600,4.87242100
-97.12199964,1.65791700,4.86723200
-97.11199964,1.65532300,4.86723200
-97.10199964,1.65532300,4.87242100
-97.09199964,1.65532300,4.86723200
-97.08199964,1.65791700,4.87791500
-97.07199964,1.65532300,4.88859700
-97.06199964,1.65791700,4.87242100
-97.05199964,1.65532300,4.86723200
-97.04199964,1.65532300,4.87242100
-97.03199964,1.65532300,4.87242100
-97.02199964,1.65532300,4.86723200
-97.01199964,1.65791700,4.87791500
-97.00199964,1.65532300,4.86723200
-96.99199964,1.65532300,4.86723200
-96.98199964,1.65532300,4.86173800
-96.97199964,1.65532300,4.86723200
-96.96199964,1.65532300,4.86723200
-96.95199964,1.65532300,4.86723200
-96.94199964,1.65791700,4.87791500
-96.93199964,1.65532300,4.86723200
-96.92199964,1.65791700,4.87791500
-96.91199964,1.65532300,4.87791500
-96.90199964,1.65532300,4.87242100
-96.89199964,1.65791700,4.87791500
-96.88199965,1.65791700,4.86173800
-96.87199965,1.65257600,4.87242100
-96.86199965,1.65532300,4.87242100
-96.85199965,1.65532300,4.86173800
-96.84199965,1.65791700,4.86723200
-96.83199965,1.65532300,4.87242100
-96.82199965,1.65532300,4.87791500
-96.81199965,1.65532300,4.87242100
-96.80199965,1.65257600,4.85655000
-96.79199965,1.65257600,4.86723200
-96.78199965,1.65532300,4.87242100
-96.77199965,1.65532300,4.87242100
-96.76199965,1.65791700,4.87791500
-96.75199965,1.65532300,4.86173800
-96.74199965,1.65791700,4.87242100
-96.73199965,1.65791700,4.87242100
-96.72199965,1.66066400,4.86173800
-96.71199965,1.65532300,4.87791500
-96.70199965,1.65791700,4.86723200
-96.69199965,1.65532300,4.87242100
-96.68199965,1.65532300,4.87242100
-96.67199965,1.65791700,4.86723200
-96.66199965,1.65532300,4.88859700
-96.65199965,1.65257600,4.86723200
-96.64199965,1.65791700,4.87242100
-96.63199965,1.65532300,4.86723200
-96.62199965,1.65532300,4.86723200
-96.61199965,1.65532300,4.87791500
-96.60199965,1.65257600,4.87242100
-96.59199965,1.65257600,4.86723200
-96.58199965,1.65532300,4.87242100
-96.57199965,1.65532300,4.87242100
-96.56199965,1.65532300,4.86723200
-96.55199965,1.65257600,4.86723200
-96.54199965,1.65257600,4.86723200
-96.53199965,1.65532300,4.87791500
-96.52199965,1.65257600,4.86173800
-96.51199965,1.65532300,4.86723200
-96.50199965,1.65532300,4.87791500
-96.49199965,1.65791700,4.87791500
-96.48199966,1.65532300,4.86723200
-96.47199966,1.65532300,4.86723200
-96.46199966,1.65791700,4.86723200
-96.45199966,1.65532300,4.86723200
-96.44199966,1.65532300,4.87791500
-96.43199966,1.65532300,4.87791500
-96.42199966,1.65532300,4.87242100
-96.41199966,1.65532300,4.87791500
-96.40199966,1.65532300,4.86173800
-96.39199966,1.65532300,4.87791500
-96.38199966,1.65532300,4.86723200
-96.37199966,1.65532300,4.87242100
-96.36199966,1.65532300,4.86723200
-96.35199966,1.65532300,4.87242100
-96.34199966,1.65532300,4.86723200
-96.33199966,1.65532300,4.86723200
-96.32199966,1.65532300,4.86723200
-96.31199966,1.65532300,4.87242100
-96.30199966,1.65532300,4.86723200
-96.29199966,1.65532300,4.86723200
-96.28199966,1.65532300,4.86723200
-96.27199966,1.65532300,4.87242100
-96.26199966,1.65532300,4.87791500
-96.25199966,1.65532300,4.86723200
-96.24199966,1.65532300,4.86723200
-96.23199966,1.65791700,4.87791500
-96.22199966,1.65532300,4.87242100
-96.21199966,1.65532300,4.87791500
-96.20199966,1.65791700,4.87242100
-96.19199966,1.65791700,4.87791500
-96.18199966,1.65791700,4.86173800
-96.17199966,1.65791700,4.87242100
-96.16199966,1.65791700,4.87242100
-96.15199966,1.65791700,4.87791500
-96.14199966,1.65791700,4.87791500
-96.13199966,1.65532300,4.87242100
-96.12199966,1.65791700,4.86723200
-96.11199966,1.65532300,4.87791500
-96.10199966,1.65257600,4.86173800
-96.09199967,1.65532300,4.87242100
-96.08199967,1.65791700,4.87242100
-96.07199967,1.65532300,4.87791500
-96.06199967,1.65532300,4.88340900
-96.05199967,1.65532300,4.86723200
-96.04199967,1.65532300,4.87242100
-96.03199967,1.65257600,4.86723200
-96.02199967,1.65257600,4.87242100
-96.01199967,1.65257600,4.87791500
-96.00199967,1.65532300,4.87791500
-95.99199967,1.65532300,4.86723200
-95.98199967,1.65532300,4.87242100
-95.97199967,1.65532300,4.88340900
-95.96199967,1.65257600,4.87242100
-95.95199967,1.65257600,4.86723200
-95.94199967,1.65791700,4.87791500
-95.93199967,1.65532300,4.87791500
-95.92199967,1.65532300,4.88340900
-95.91199967,1.65532300,4.87242100
-95.90199967,1.65532300,4.86723200
-95.89199967,1.65532300,4.87242100
-95.88199967,1.65257600,4.87242100
-95.87199967,1.65791700,4.87791500
-95.86199967,1.65791700,4.86723200
-95.85199967,1.65791700,4.86723200
-95.84199967,1.65791700,4.87791500
-95.83199967,1.65791700,4.88340900
-95.82199967,1.65532300,4.87242100
-95.81199967,1.65791700,4.87242100
-95.80199967,1.65532300,4.87791500
-95.79199967,1.65532300,4.87791500
-95.78199967,1.65532300,4.86723200
-95.77199967,1.65532300,4.86723200
-95.76199967,1.65791700,4.87791500
-95.75199967,1.65791700,4.86723200
-95.74199967,1.65532300,4.87791500
-95.73199967,1.65791700,4.87791500
-95.72199967,1.65532300,4.87242100
-95.71199967,1.65532300,4.87791500
-95.70199967,1.65791700,4.86723200
-95.69199968,1.65532300,4.87242100
-95.68199968,1.65791700,4.87242100
-95.67199968,1.65532300,4.87242100
-95.66199968,1.65532300,4.87242100
-95.65199968,1.65791700,4.87791500
-95.64199968,1.65791700,4.87791500
-95.63199968,1.65791700,4.86723200
-95.62199968,1.65532300,4.87242100
-95.61199968,1.65791700,4.87242100
-95.60199968,1.65532300,4.87242100
-95.59199968,1.65791700,4.86723200
-95.58199968,1.65532300,4.88340900
-95.57199968,1.65791700,4.87242100
-95.56199968,1.65791700,4.87242100
-95.55199968,1.65532300,4.86173800
-95.54199968,1.65532300,4.87242100
-95.53199968,1.65791700,4.87242100
-95.52199968,1.65791700,4.87242100
-95.51199968,1.65532300,4.87791500
-95.50199968,1.65791700,4.87242100
-95.49199968,1.65791700,4.86723200
-95.48199968,1.65791700,4.86723200
-95.47199968,1.65532300,4.86173800
-95.46199968,1.65791700,4.88340900
-95.45199968,1.65532300,4.88340900
-95.44199968,1.65532300,4.86723200
-95.43199968,1.66066400,4.87242100
-95.42199968,1.65532300,4.87242100
-95.41199968,1.65791700,4.86173800
-95.40199968,1.65532300,4.87242100
-95.39199968,1.65791700,4.86173800
-95.38199968,1.65791700,4.87791500
-95.37199968,1.65791700,4.87791500
-95.36199968,1.65532300,4.87242100
-95.35199968,1.65791700,4.87242100
-95.34199968,1.65532300,4.87791500
-95.33199968,1.65791700,4.87242100
-95.32199968,1.65791700,4.86723200
-95.31199968,1.65791700,4.87242100
-95.30199969,1.65532300,4.88340900
-95.29199969,1.65532300,4.87791500
-95.28199969,1.65532300,4.86173800
-95.27199969,1.65532300,4.87791500
-95.26199969,1.65532300,4.87242100
-95.25199969,1.65532300,4.86173800
-95.24199969,1.65532300,4.86723200
-95.23199969,1.65532300,4.87242100
-95.22199969,1.65532300,4.87242100
-95.21199969,1.65532300,4.87242100
-95.20199969,1.65532300,4.88859700
-95.19199969,1.65791700,4.87242100
-95.18199969,1.65532300,4.86723200
-95.17199969,1.65791700,4.87791500
-95.16199969,1.65791700,4.87242100
-95.15199969,1.65532300,4.87791500
-95.14199969,1.65532300,4.87242100
-95.13199969,1.65791700,4.87791500
-95.12199969,1.65532300,4.87791500
-95.11199969,1.65791700,4.87791500
-95.10199969,1.65532300,4.87242100
-95.09199969,1.65532300,4.87242100
-95.08199969,1.65532300,4.86723200
-95.07199969,1.65532300,4.87242100
-95.06199969,1.65532300,4.86723200
-95.05199969,1.65791700,4.87242100
-95.04199969,1.65791700,4.87242100
-95.03199969,1.65791700,4.88340900
-95.02199969,1.65791700,4.87791500
-95.01199969,1.65532300,4.88340900
-95.00199969,1.65532300,4.86723200
-94.99199969,1.65791700,4.87242100
-94.98199969,1.65791700,4.87791500
-94.97199969,1.65791700,4.86723200
-94.96199969,1.65532300,4.87791500
-94.95199969,1.65532300,4.86723200
-94.94199969,1.65532300,4.87791500
-94.93199969,1.65791700,4.87242100
-94.92199969,1.65257600,4.87242100
-94.91199969,1.65532300,4.86723200
-94.90199970,1.65791700,4.88340900
-94.89199970,1.65257600,4.87242100
-94.88199970,1.65532300,4.86723200
-94.87199970,1.65257600,4.87242100
-94.86199970,1.65791700,4.87242100
-94.85199970,1.65257600,4.88340900
-94.84199970,1.65532300,4.86723200
-94.83199970,1.65791700,4.88340900
-94.82199970,1.65532300,4.87242100
-94.81199970,1.65532300,4.87791500
-94.80199970,1.65532300,4.86723200
-94.79199970,1.65791700,4.86723200
-94.78199970,1.65532300,4.86723200
-94.77199970,1.65532300,4.87242100
-94.76199970,1.65791700,4.87242100
-94.75199970,1.65791700,4.86723200
-94.74199970,1.65532300,4.87242100
-94.73199970,1.65532300,4.86723200
-94.72199970,1.65532300,4.88340900
-94.71199970,1.65532300,4.86723200
-94.70199970,1.65532300,4.87242100
-94.69199970,1.65532300,4.87791500
-94.68199970,1.65532300,4.86723200
-94.67199970,1.65532300,4.86723200
-94.66199970,1.65257600,4.87242100
-94.65199970,1.65532300,4.86723200
-94.64199970,1.65532300,4.87242100
-94.63199970,1.65532300,4.86173800
-94.62199970,1.65532300,4.86723200
-94.61199970,1.65532300,4.87791500
-94.60199970,1.65532300,4.86723200
-94.59199970,1.65532300,4.86723200
-94.58199970,1.65532300,4.86723200
-94.57199970,1.65791700,4.87791500
-94.56199970,1.65532300,4.86173800
-94.55199970,1.65532300,4.87242100
-94.54199970,1.65257600,4.88340900
-94.53199970,1.65791700,4.86723200
-94.52199970,1.65257600,4.86723200
-94.51199970,1.65791700,4.87791500
-94.50199971,1.65791700,4.87791500
-94.49199971,1.65532300,4.87242100
-94.48199971,1.65532300,4.87242100
-94.47199971,1.65532300,4.87791500
-94.46199971,1.65532300,4.88340900
-94.45199971,1.65791700,4.87791500
-94.44199971,1.65532300,4.88340900
-94.43199971,1.65532300,4.87242100
-94.42199971,1.65791700,4.88340900
-94.41199971,1.65532300,4.87791500
-94.40199971,1.65532300,4.87791500
-94.39199971,1.65791700,4.87242100
-94.38199971,1.65791700,4.86723200
-94.37199971,1.65532300,4.87242100
-94.36199971,1.65532300,4.87242100
-94.35199971,1.65532300,4.88340900
-94.34199971,1.65791700,4.87242100
-94.33199971,1.65532300,4.86723200
-94.32199971,1.65532300,4.87242100
-94.31199971,1.65257600,4.86723200
-94.30199971,1.65257600,4.86173800
-94.29199971,1.65257600,4.85655000
-94.28199971,1.65791700,4.87791500
-94.27199971,1.65532300,4.88340900
-94.26199971,1.65257600,4.87242100
-94.25199971,1.65257600,4.86723200
-94.24199971,1.65532300,4.87242100
-94.23199971,1.65532300,4.87242100
-94.22199971,1.65791700,4.86723200
-94.21199971,1.65532300,4.87791500
-94.20199971,1.65532300,4.87791500
-94.19199971,1.65257600,4.86723200
-94.18199971,1.65532300,4.87242100
-94.17199971,1.65532300,4.87242100
-94.16199971,1.65257600,4.87242100
-94.15199971,1.65532300,4.87242100
-94.14199971,1.65791700,4.87242100
-94.13199971,1.65791700,4.87242100
-94.12199971,1.64982900,4.86723200
-94.11199972,1.65532300,4.87242100
-94.10199972,1.65532300,4.86173800
-94.09199972,1.65532300,4.87242100
-94.08199972,1.65532300,4.87791500
-94.07199972,1.65257600,4.87242100
-94.06199972,1.65532300,4.87242100
-94.05199972,1.65532300,4.87242100
-94.04199972,1.65532300,4.86173800
-94.03199972,1.65532300,4.86723200
-94.02199972,1.65791700,4.88340900
-94.01199972,1.65532300,4.87242100
-94.00199972,1.65532300,4.87242100
-93.99199972,1.65532300,4.86723200
-93.98199972,1.65532300,4.87791500
-93.97199972,1.65532300,4.87791500
-93.96199972,1.65532300,4.87791500
-93.95199972,1.65532300,4.86723200
-93.94199972,1.65532300,4.86723200
-93.93199972,1.65257600,4.87242100
-93.92199972,1.65532300,4.86723200
-93.91199972,1.65532300,4.87791500
-93.90199972,1.65532300,4.87791500
-93.89199972,1.65532300,4.86723200
-93.88199972,1.65532300,4.87242100
-93.87199972,1.65532300,4.87791500
-93.86199972,1.65532300,4.87242100
-93.85199972,1.65257600,4.87791500
-93.84199972,1.65532300,4.87242100
-93.83199972,1.65257600,4.87242100
-93.82199972,1.65532300,4.87242100
-93.81199972,1.65532300,4.87791500
-93.80199972,1.65532300,4.87791500
-93.79199972,1.65532300,4.87242100
-93.78199972,1.65532300,4.86723200
-93.77199972,1.65532300,4.87242100
-93.76199972,1.65532300,4.87242100
-93.75199972,1.65257600,4.87791500
-93.74199972,1.65532300,4.87242100
-93.73199972,1.65791700,4.87242100
-93.72199972,1.65791700,4.87242100
-93.71199973,1.65532300,4.86723200
-93.70199973,1.65532300,4.87242100
-93.69199973,1.65532300,4.87242100
-93.68199973,1.65791700,4.87791500
-93.67199973,1.65532300,4.87791500
-93.66199973,1.65532300,4.87242100
-93.65199973,1.65532300,4.87242100
-93.64199973,1.65532300,4.88340900
-93.63199973,1.65532300,4.86723200
-93.62199973,1.65791700,4.87791500
-93.61199973,1.65791700,4.87791500
-93.60199973,1.65791700,4.87791500
-93.59199973,1.65532300,4.86723200
-93.58199973,1.65532300,4.87242100
-93.57199973,1.65532300,4.87242100
-93.56199973,1.65532300,4.86723200
-93.55199973,1.65532300,4.87242100
-93.54199973,1.65791700,4.88340900
-93.53199973,1.65532300,4.87242100
-93.52199973,1.65532300,4.87242100
-93.51199973,1.65791700,4.88859700
-93.50199973,1.65791700,4.87242100
-93.49199973,1.65532300,4.86723200
-93.48199973,1.65532300,4.87242100
-93.47199973,1.65532300,4.88340900
-93.46199973,1.65532300,4.86723200
-93.45199973,1.65257600,4.86723200
-93.44199973,1.65532300,4.87242100
-93.43199973,1.65532300,4.87791500
-93.42199973,1.65791700,4.87791500
-93.41199973,1.65257600,4.87791500
-93.40199973,1.65257600,4.86723200
-93.39199973,1.65532300,4.86723200
-93.38199973,1.65532300,4.87242100
-93.37199973,1.65532300,4.86723200
-93.36199973,1.65532300,4.87791500
-93.35199973,1.65532300,4.87791500
-93.34199973,1.65532300,4.86723200
-93.33199973,1.65532300,4.87242100
-93.32199974,1.65257600,4.86723200
-93.31199974,1.65532300,4.87791500
-93.30199974,1.65257600,4.86723200
-93.29199974,1.65257600,4.87242100
-93.28199974,1.65532300,4.87791500
-93.27199974,1.65532300,4.87791500
-93.26199974,1.65532300,4.87242100
-93.25199974,1.65532300,4.88340900
-93.24199974,1.65532300,4.86723200
-93.23199974,1.65257600,4.86173800
-93.22199974,1.65532300,4.87242100
-93.21199974,1.65791700,4.87791500
-93.20199974,1.65532300,4.86723200
-93.19199974,1.65257600,4.87791500
-93.18199974,1.65257600,4.86723200
-93.17199974,1.65791700,4.86173800
-93.16199974,1.65791700,4.87242100
-93.15199974,1.65532300,4.87242100
-93.14199974,1.65532300,4.87242100
-93.13199974,1.65532300,4.87242100
-93.12199974,1.65257600,4.87791500
-93.11199974,1.65532300,4.86723200
-93.10199974,1.65791700,4.87242100
-93.09199974,1.65532300,4.87242100
-93.08199974,1.65532300,4.87242100
-93.07199974,1.65532300,4.87791500
-93.06199974,1.65791700,4.87242100
-93.05199974,1.65532300,4.87242100
-93.04199974,1.65791700,4.87242100
-93.03199974,1.65532300,4.87242100
-93.02199974,1.65791700,4.88340900
-93.01199974,1.65532300,4.86723200
-93.00199974,1.65791700,4.86723200
-92.99199974,1.65791700,4.88859700
-92.98199974,1.65532300,4.87791500
-92.97199974,1.65532300,4.86173800
-92.96199974,1.65791700,4.87791500
-92.95199974,1.65532300,4.87242100
-92.94199974,1.65791700,4.87242100
-92.93199974,1.65532300,4.87242100
-92.92199975,1.65791700,4.86723200
-92.91199975,1.65791700,4.87791500
-92.90199975,1.65532300,4.88340900
-92.89199975,1.65791700,4.86723200
-92.88199975,1.65532300,4.87242100
-92.87199975,1.65532300,4.87242100
-92.86199975,1.65532300,4.87242100
-92.85199975,1.65791700,4.86723200
-92.84199975,1.65532300,4.87791500
-92.83199975,1.65532300,4.87791500
-92.82199975,1.65532300,4.87242100
-92.81199975,1.65532300,4.87791500
-92.80199975,1.65257600,4.86173800
-92.79199975,1.65257600,4.86723200
-92.78199975,1.65532300,4.88859700
-92.77199975,1.65791700,4.86723200
-92.76199975,1.66066400,4.87242100
-92.75199975,1.65532300,4.86723200
-92.74199975,1.65532300,4.87242100
-92.73199975,1.65791700,4.87242100
-92.72199975,1.65532300,4.87242100
-92.71199975,1.65532300,4.87242100
-92.70199975,1.65532300,4.87791500
-92.69199975,1.65791700,4.86723200
-92.68199975,1.65532300,4.87791500
-92.67199975,1.65532300,4.86723200
-92.66199975,1.65791700,4.86723200
