Time,Channel A,Channel H
(ms),(V),(V)

204.24676340,1.59504300,4.86601200
204.25676340,1.59504300,4.87150500
204.26676340,1.59779000,4.86601200
204.27676340,1.59779000,4.87669400
204.28676340,1.59504300,4.86601200
204.29676340,1.59779000,4.87669400
204.30676340,1.59779000,4.88218800
204.31676340,1.59504300,4.87150500
204.32676340,1.59779000,4.87150500
204.33676340,1.59779000,4.86601200
204.34676340,1.59504300,4.86601200
204.35676340,1.59779000,4.87150500
204.36676340,1.59779000,4.87150500
204.37676340,1.59504300,4.88218800
204.38676340,1.59779000,4.87150500
204.39676340,1.59504300,4.86601200
204.40676340,1.59779000,4.87150500
204.41676340,1.59779000,4.87669400
204.42676340,1.59779000,4.86601200
204.43676340,1.59779000,4.86601200
204.44676340,1.59779000,4.87669400
204.45676340,1.59504300,4.87150500
204.46676340,1.59779000,4.86601200
204.47676340,1.59779000,4.87669400
204.48676340,1.59504300,4.86601200
204.49676340,1.59779000,4.88218800
204.50676340,1.59779000,4.87669400
204.51676340,1.59779000,4.87150500
204.52676339,1.59504300,4.87150500
204.53676339,1.60053700,4.87150500
204.54676339,1.59779000,4.87669400
204.55676339,1.59779000,4.86082300
204.56676339,1.59779000,4.87669400
204.57676339,1.59779000,4.86082300
204.58676339,1.59504300,4.86601200
204.59676339,1.59504300,4.86601200
204.60676339,1.59779000,4.87150500
204.61676339,1.59504300,4.87150500
204.62676339,1.59244900,4.86601200
204.63676339,1.59504300,4.87669400
204.64676339,1.59779000,4.87669400
204.65676339,1.59504300,4.85532900
204.66676339,1.59504300,4.87150500
204.67676339,1.59244900,4.87150500
204.68676339,1.59779000,4.87669400
204.69676339,1.59504300,4.86601200
204.70676339,1.59779000,4.86601200
204.71676339,1.59779000,4.87150500
204.72676339,1.59779000,4.86601200
204.73676339,1.59779000,4.87669400
204.74676339,1.59779000,4.87669400
204.75676339,1.60053700,4.86082300
204.76676339,1.59779000,4.87150500
204.77676339,1.59504300,4.87669400
204.78676339,1.59779000,4.86601200
204.79676339,1.60053700,4.86601200
204.80676339,1.59504300,4.86601200
204.81676339,1.59504300,4.86601200
204.82676339,1.59779000,4.87150500
204.83676339,1.59779000,4.87669400
204.84676339,1.59504300,4.87150500
204.85676339,1.59779000,4.86601200
204.86676339,1.59504300,4.87669400
204.87676339,1.59504300,4.87669400
204.88676339,1.59779000,4.87669400
204.89676339,1.59504300,4.87150500
204.90676339,1.59504300,4.87150500
204.91676338,1.59504300,4.86082300
204.92676338,1.59779000,4.86601200
204.93676338,1.59779000,4.87669400
204.94676338,1.59504300,4.87669400
204.95676338,1.59779000,4.86082300
204.96676338,1.59779000,4.85532900
204.97676338,1.59504300,4.87150500
204.98676338,1.59779000,4.87150500
204.99676338,1.59779000,4.87150500
205.00676338,1.59779000,4.87150500
205.01676338,1.59779000,4.87669400
205.02676338,1.59779000,4.87150500
205.03676338,1.59779000,4.87150500
205.04676338,1.59779000,4.87669400
205.05676338,1.59779000,4.87669400
205.06676338,1.60053700,4.87669400
205.07676338,1.59779000,4.87150500
205.08676338,1.59779000,4.85532900
205.09676338,1.59779000,4.87669400
205.10676338,1.60053700,4.86601200
205.11676338,1.59779000,4.87150500
205.12676338,1.59779000,4.86601200
205.13676338,1.59779000,4.87150500
205.14676338,1.59779000,4.87150500
205.15676338,1.59779000,4.86082300
205.16676338,1.60053700,4.87150500
205.17676338,1.59779000,4.86601200
205.18676338,1.59779000,4.87150500
205.19676338,1.59779000,4.86601200
205.20676338,1.60053700,4.87150500
205.21676338,1.59779000,4.88218800
205.22676338,1.59779000,4.86601200
205.23676338,1.59779000,4.87150500
205.24676338,1.59779000,4.86601200
205.25676338,1.59504300,4.87150500
205.26676338,1.59779000,4.85532900
205.27676338,1.59779000,4.87669400
205.28676338,1.59504300,4.86601200
205.29676338,1.59779000,4.86601200
205.30676338,1.59779000,4.88768100
205.31676337,1.60053700,4.87150500
205.32676337,1.59779000,4.86601200
205.33676337,1.59779000,4.87669400
205.34676337,1.59779000,4.87150500
205.35676337,1.60053700,4.87150500
205.36676337,1.59779000,4.86082300
205.37676337,1.59779000,4.87150500
205.38676337,1.59779000,4.87669400
205.39676337,1.59779000,4.87150500
205.40676337,1.59779000,4.87150500
205.41676337,1.60053700,4.87150500
205.42676337,1.59779000,4.87669400
205.43676337,1.59779000,4.87669400
205.44676337,1.59779000,4.88218800
205.45676337,1.59779000,4.86601200
205.46676337,1.59779000,4.87669400
205.47676337,1.59779000,4.86601200
205.48676337,1.59779000,4.87150500
205.49676337,1.59779000,4.87150500
205.50676337,1.60053700,4.87150500
205.51676337,1.59504300,4.87669400
205.52676337,1.59779000,4.87150500
205.53676337,1.59779000,4.87669400
205.54676337,1.59779000,4.87150500
205.55676337,1.59779000,4.87669400
205.56676337,1.59779000,4.87150500
205.57676337,1.60053700,4.87150500
205.58676337,1.59779000,4.88218800
205.59676337,1.59779000,4.86601200
205.60676337,1.60053700,4.87150500
205.61676337,1.60053700,4.86601200
205.62676337,1.59779000,4.86082300
205.63676337,1.59779000,4.86601200
205.64676337,1.60053700,4.87669400
205.65676337,1.60053700,4.86601200
205.66676337,1.60053700,4.86601200
205.67676337,1.59779000,4.86601200
205.68676337,1.60053700,4.87150500
205.69676337,1.59779000,4.87150500
205.70676337,1.60053700,4.87669400
205.71676336,1.60053700,4.86601200
205.72676336,1.59779000,4.87669400
205.73676336,1.60053700,4.86082300
205.74676336,1.60053700,4.86601200
205.75676336,1.60053700,4.86601200
205.76676336,1.60313100,4.86601200
205.77676336,1.60053700,4.86601200
205.78676336,1.59779000,4.87150500
205.79676336,1.60053700,4.87150500
205.80676336,1.59779000,4.87150500
205.81676336,1.60053700,4.87150500
205.82676336,1.59779000,4.87669400
205.83676336,1.60053700,4.88218800
205.84676336,1.59504300,4.87669400
205.85676336,1.59779000,4.87669400
205.86676336,1.59779000,4.87669400
205.87676336,1.59779000,4.87669400
205.88676336,1.59779000,4.86601200
205.89676336,1.60053700,4.87669400
205.90676336,1.60053700,4.86601200
205.91676336,1.59779000,4.87150500
205.92676336,1.60053700,4.86601200
205.93676336,1.60053700,4.86601200
205.94676336,1.60053700,4.86601200
205.95676336,1.60053700,4.87150500
205.96676336,1.60053700,4.87150500
205.97676336,1.60053700,4.86601200
205.98676336,1.60053700,4.87150500
205.99676336,1.60053700,4.87150500
206.00676336,1.60053700,4.87669400
206.01676336,1.60313100,4.87150500
206.02676336,1.60053700,4.86601200
206.03676336,1.60053700,4.86082300
206.04676336,1.60053700,4.86601200
206.05676336,1.59779000,4.87150500
206.06676336,1.60053700,4.87669400
206.07676336,1.60053700,4.87150500
206.08676336,1.60313100,4.86601200
206.09676336,1.60313100,4.87150500
206.10676335,1.60053700,4.87150500
206.11676335,1.60053700,4.86601200
206.12676335,1.59779000,4.86601200
206.13676335,1.60313100,4.86082300
206.14676335,1.60053700,4.87150500
206.15676335,1.60053700,4.86601200
206.16676335,1.60053700,4.87150500
206.17676335,1.60313100,4.87150500
206.18676335,1.60053700,4.87150500
206.19676335,1.60053700,4.87669400
206.20676335,1.60313100,4.88218800
206.21676335,1.60053700,4.87669400
206.22676335,1.60313100,4.87669400
206.23676335,1.60313100,4.87150500
206.24676335,1.60053700,4.86601200
206.25676335,1.60313100,4.86601200
206.26676335,1.60053700,4.87150500
206.27676335,1.60053700,4.86601200
206.28676335,1.60053700,4.86601200
206.29676335,1.60313100,4.86082300
206.30676335,1.60053700,4.87669400
206.31676335,1.60053700,4.87150500
206.32676335,1.60313100,4.87150500
206.33676335,1.60053700,4.86601200
206.34676335,1.60053700,4.87150500
206.35676335,1.60053700,4.88218800
206.36676335,1.60053700,4.87150500
206.37676335,1.60053700,4.86601200
206.38676335,1.60313100,4.87150500
206.39676335,1.60053700,4.87669400
206.40676335,1.60053700,4.87150500
206.41676335,1.60313100,4.86082300
206.42676335,1.60053700,4.86601200
206.43676335,1.60313100,4.86601200
206.44676335,1.60313100,4.86601200
206.45676335,1.60053700,4.86601200
206.46676335,1.60313100,4.87669400
206.47676335,1.60313100,4.86601200
206.48676335,1.60053700,4.86082300
206.49676335,1.60053700,4.86601200
206.50676334,1.60313100,4.87150500
206.51676334,1.60313100,4.87150500
206.52676334,1.60053700,4.87150500
206.53676334,1.60053700,4.86601200
206.54676334,1.60587800,4.87150500
206.55676334,1.60313100,4.86601200
206.56676334,1.60053700,4.86601200
206.57676334,1.60313100,4.87669400
206.58676334,1.60053700,4.86601200
206.59676334,1.60313100,4.86601200
206.60676334,1.60313100,4.87150500
206.61676334,1.60313100,4.86601200
206.62676334,1.60053700,4.87669400
206.63676334,1.60053700,4.87150500
206.64676334,1.60313100,4.87669400
206.65676334,1.60313100,4.87150500
206.66676334,1.60053700,4.87669400
206.67676334,1.60053700,4.86082300
206.68676334,1.60313100,4.87669400
206.69676334,1.60313100,4.87669400
206.70676334,1.60053700,4.86082300
206.71676334,1.60313100,4.86082300
206.72676334,1.60053700,4.87669400
206.73676334,1.60053700,4.87150500
206.74676334,1.60313100,4.87669400
206.75676334,1.60053700,4.87669400
206.76676334,1.60053700,4.86601200
206.77676334,1.60313100,4.87150500
206.78676334,1.60313100,4.87150500
206.79676334,1.60053700,4.87150500
206.80676334,1.59779000,4.87669400
206.81676334,1.60313100,4.87150500
206.82676334,1.60053700,4.87150500
206.83676334,1.60053700,4.87150500
206.84676334,1.60053700,4.87150500
206.85676334,1.60313100,4.88768100
206.86676334,1.60313100,4.86601200
206.87676334,1.60313100,4.87669400
206.88676334,1.60587800,4.86601200
206.89676333,1.59779000,4.86601200
206.90676333,1.60053700,4.87669400
206.91676333,1.60313100,4.87669400
206.92676333,1.60053700,4.87150500
206.93676333,1.60313100,4.86082300
206.94676333,1.60313100,4.86601200
206.95676333,1.60053700,4.87669400
206.96676333,1.60313100,4.87669400
206.97676333,1.60313100,4.87150500
206.98676333,1.60313100,4.87150500
206.99676333,1.60313100,4.87669400
207.00676333,1.60313100,4.86601200
207.01676333,1.60313100,4.86601200
207.02676333,1.60313100,4.86601200
207.03676333,1.60587800,4.87669400
207.04676333,1.60313100,4.86082300
207.05676333,1.60313100,4.87669400
207.06676333,1.60587800,4.87150500
207.07676333,1.60313100,4.87150500
207.08676333,1.60313100,4.86601200
207.09676333,1.60313100,4.87150500
207.10676333,1.60053700,4.88218800
207.11676333,1.60053700,4.86601200
207.12676333,1.60313100,4.87669400
207.13676333,1.60313100,4.87669400
207.14676333,1.60313100,4.86601200
207.15676333,1.60313100,4.87150500
207.16676333,1.60313100,4.86601200
207.17676333,1.60313100,4.87150500
207.18676333,1.60053700,4.86082300
207.19676333,1.60313100,4.87669400
207.20676333,1.60587800,4.88768100
207.21676333,1.60053700,4.87150500
207.22676333,1.60313100,4.86601200
207.23676333,1.60313100,4.86601200
207.24676333,1.60313100,4.87669400
207.25676333,1.60313100,4.88218800
207.26676333,1.60313100,4.86601200
207.27676333,1.60053700,4.87669400
207.28676333,1.60313100,4.87669400
207.29676332,1.60587800,4.87150500
207.30676332,1.60053700,4.87150500
207.31676332,1.60313100,4.86601200
207.32676332,1.60313100,4.86601200
207.33676332,1.60313100,4.87150500
207.34676332,1.60587800,4.87669400
207.35676332,1.60587800,4.87669400
207.36676332,1.60313100,4.87150500
207.37676332,1.60313100,4.88218800
207.38676332,1.60313100,4.87150500
207.39676332,1.60053700,4.87150500
207.40676332,1.60053700,4.86601200
207.41676332,1.60313100,4.86601200
207.42676332,1.60313100,4.87150500
207.43676332,1.60313100,4.86601200
207.44676332,1.60313100,4.87150500
207.45676332,1.60053700,4.87669400
207.46676332,1.60313100,4.87669400
207.47676332,1.60313100,4.88768100
207.48676332,1.60313100,4.87150500
207.49676332,1.60053700,4.85532900
207.50676332,1.60053700,4.87150500
207.51676332,1.60313100,4.87669400
207.52676332,1.60313100,4.86601200
207.53676332,1.60313100,4.87669400
207.54676332,1.60313100,4.86601200
207.55676332,1.60053700,4.86082300
207.56676332,1.60053700,4.87150500
207.57676332,1.60313100,4.87150500
207.58676332,1.60313100,4.86601200
207.59676332,1.60313100,4.86601200
207.60676332,1.60053700,4.86601200
207.61676332,1.60313100,4.87669400
207.62676332,1.60313100,4.87150500
207.63676332,1.60053700,4.87150500
207.64676332,1.60313100,4.86601200
207.65676332,1.60053700,4.88218800
207.66676332,1.60313100,4.87150500
207.67676332,1.60313100,4.87669400
207.68676331,1.60313100,4.87669400
207.69676331,1.60053700,4.87150500
207.70676331,1.60053700,4.86601200
207.71676331,1.60053700,4.87669400
207.72676331,1.60313100,4.87150500
207.73676331,1.60313100,4.87150500
207.74676331,1.60053700,4.87669400
207.75676331,1.60313100,4.86601200
207.76676331,1.60313100,4.88218800
207.77676331,1.60313100,4.87150500
207.78676331,1.60053700,4.88218800
207.79676331,1.60313100,4.87150500
207.80676331,1.60313100,4.86082300
207.81676331,1.60053700,4.87669400
207.82676331,1.60053700,4.87669400
207.83676331,1.60313100,4.87150500
207.84676331,1.60313100,4.86082300
207.85676331,1.60053700,4.86082300
207.86676331,1.60313100,4.86601200
207.87676331,1.60053700,4.87669400
207.88676331,1.60053700,4.87150500
207.89676331,1.60313100,4.87150500
207.90676331,1.60313100,4.87150500
207.91676331,1.60313100,4.86601200
207.92676331,1.60053700,4.87669400
207.93676331,1.60053700,4.87150500
207.94676331,1.60053700,4.87150500
207.95676331,1.60053700,4.87150500
207.96676331,1.59779000,4.87669400
207.97676331,1.60313100,4.86601200
207.98676331,1.60313100,4.87669400
207.99676331,1.60053700,4.86601200
208.00676331,1.60313100,4.86601200
208.01676331,1.60313100,4.87669400
208.02676331,1.60053700,4.87150500
208.03676331,1.60053700,4.88218800
208.04676331,1.60053700,4.86601200
208.05676331,1.60053700,4.87669400
208.06676331,1.60313100,4.86601200
208.07676331,1.60053700,4.86601200
208.08676330,1.60053700,4.86601200
208.09676330,1.60313100,4.88218800
208.10676330,1.60053700,4.87150500
208.11676330,1.60053700,4.87669400
208.12676330,1.60313100,4.86601200
208.13676330,1.60313100,4.87150500
208.14676330,1.60053700,4.87669400
208.15676330,1.60313100,4.87150500
208.16676330,1.60313100,4.87150500
208.17676330,1.60053700,4.87669400
208.18676330,1.60053700,4.87150500
208.19676330,1.60313100,4.87150500
208.20676330,1.60313100,4.86601200
208.21676330,1.60313100,4.87150500
208.22676330,1.60053700,4.86601200
208.23676330,1.60313100,4.87150500
208.24676330,1.60587800,4.87669400
208.25676330,1.60313100,4.86601200
208.26676330,1.60313100,4.87669400
208.27676330,1.60313100,4.87150500
208.28676330,1.60053700,4.87669400
208.29676330,1.60313100,4.87669400
208.30676330,1.60053700,4.87150500
208.31676330,1.60313100,4.87150500
208.32676330,1.60053700,4.87150500
208.33676330,1.60053700,4.86601200
208.34676330,1.60053700,4.86601200
208.35676330,1.60313100,4.88218800
208.36676330,1.60053700,4.87150500
208.37676330,1.60313100,4.87150500
208.38676330,1.60313100,4.86601200
208.39676330,1.60313100,4.87150500
208.40676330,1.60313100,4.87669400
208.41676330,1.60053700,4.86601200
208.42676330,1.60313100,4.87150500
208.43676330,1.60313100,4.87150500
208.44676330,1.60053700,4.87669400
208.45676330,1.60313100,4.88218800
208.46676330,1.60587800,4.88218800
208.47676330,1.60313100,4.87150500
208.48676329,1.60053700,4.87669400
208.49676329,1.60053700,4.87150500
208.50676329,1.60053700,4.87150500
208.51676329,1.60053700,4.86082300
208.52676329,1.60313100,4.87669400
208.53676329,1.60587800,4.87669400
208.54676329,1.60053700,4.87669400
208.55676329,1.60053700,4.85532900
208.56676329,1.60053700,4.87150500
208.57676329,1.60313100,4.86082300
208.58676329,1.60313100,4.86601200
208.59676329,1.60053700,4.87669400
208.60676329,1.60313100,4.87150500
208.61676329,1.60313100,4.86601200
208.62676329,1.59779000,4.87150500
208.63676329,1.60053700,4.88218800
208.64676329,1.60053700,4.87150500
208.65676329,1.60053700,4.87150500
208.66676329,1.60053700,4.86601200
208.67676329,1.59779000,4.87150500
208.68676329,1.60313100,4.87669400
208.69676329,1.60053700,4.87669400
208.70676329,1.60053700,4.87150500
208.71676329,1.60053700,4.87150500
208.72676329,1.60053700,4.86082300
208.73676329,1.60053700,4.86601200
208.74676329,1.60053700,4.86601200
208.75676329,1.60053700,4.86082300
208.76676329,1.60053700,4.87150500
208.77676329,1.60053700,4.86082300
208.78676329,1.60053700,4.87150500
208.79676329,1.60313100,4.87150500
208.80676329,1.60053700,4.87150500
208.81676329,1.59779000,4.86601200
208.82676329,1.60053700,4.88218800
208.83676329,1.60053700,4.87669400
208.84676329,1.59779000,4.87150500
208.85676329,1.60053700,4.86601200
208.86676329,1.60313100,4.87669400
208.87676328,1.60053700,4.87150500
208.88676328,1.60053700,4.86601200
208.89676328,1.60053700,4.87669400
208.90676328,1.60053700,4.87669400
208.91676328,1.60053700,4.87150500
208.92676328,1.60053700,4.87150500
208.93676328,1.60313100,4.87669400
208.94676328,1.60053700,4.86601200
208.95676328,1.60053700,4.87669400
208.96676328,1.60313100,4.86601200
208.97676328,1.60053700,4.86601200
208.98676328,1.60053700,4.87150500
208.99676328,1.60053700,4.87150500
209.00676328,1.60053700,4.87150500
209.01676328,1.60313100,4.87150500
209.02676328,1.60053700,4.87150500
209.03676328,1.60053700,4.87150500
209.04676328,1.60313100,4.87669400
209.05676328,1.59779000,4.87669400
209.06676328,1.60053700,4.87150500
209.07676328,1.59504300,4.86601200
209.08676328,1.60053700,4.87150500
209.09676328,1.60313100,4.87150500
209.10676328,1.60053700,4.87150500
209.11676328,1.60053700,4.87150500
209.12676328,1.60313100,4.87150500
209.13676328,1.60313100,4.88218800
209.14676328,1.59779000,4.87150500
209.15676328,1.59779000,4.87669400
209.16676328,1.60053700,4.87150500
209.17676328,1.60313100,4.87150500
209.18676328,1.60053700,4.87150500
209.19676328,1.60053700,4.87669400
209.20676328,1.60053700,4.87669400
209.21676328,1.60053700,4.86082300
209.22676328,1.59779000,4.87669400
209.23676328,1.60053700,4.86601200
209.24676328,1.60313100,4.88218800
209.25676328,1.60053700,4.87669400
209.26676328,1.60313100,4.87150500
209.27676327,1.60313100,4.87669400
209.28676327,1.60313100,4.87150500
209.29676327,1.60313100,4.86601200
209.30676327,1.60053700,4.87150500
209.31676327,1.60313100,4.87669400
209.32676327,1.60053700,4.86601200
209.33676327,1.60313100,4.88218800
209.34676327,1.60313100,4.87669400
209.35676327,1.60313100,4.86082300
209.36676327,1.60053700,4.86601200
209.37676327,1.60313100,4.86601200
209.38676327,1.60313100,4.87150500
209.39676327,1.60587800,4.87150500
209.40676327,1.60053700,4.87669400
209.41676327,1.60053700,4.86601200
209.42676327,1.60587800,4.86601200
209.43676327,1.60313100,4.87150500
209.44676327,1.60313100,4.87150500
209.45676327,1.60313100,4.86601200
209.46676327,1.60313100,4.87150500
209.47676327,1.60053700,4.86082300
209.48676327,1.60313100,4.87150500
209.49676327,1.60313100,4.87669400
209.50676327,1.60313100,4.88218800
209.51676327,1.60313100,4.87150500
209.52676327,1.60587800,4.87150500
209.53676327,1.60313100,4.86601200
209.54676327,1.60313100,4.87669400
209.55676327,1.60313100,4.86601200
209.56676327,1.60313100,4.86601200
209.57676327,1.60313100,4.86601200
209.58676327,1.60053700,4.87669400
209.59676327,1.60313100,4.87150500
209.60676327,1.60313100,4.87150500
209.61676327,1.60053700,4.87150500
209.62676327,1.60587800,4.86601200
209.63676327,1.60313100,4.86601200
209.64676327,1.60313100,4.87150500
209.65676327,1.60053700,4.88218800
209.66676326,1.60313100,4.87669400
209.67676326,1.59779000,4.87150500
209.68676326,1.60313100,4.87150500
209.69676326,1.60053700,4.87150500
209.70676326,1.60053700,4.87669400
209.71676326,1.60053700,4.87150500
209.72676326,1.60313100,4.87669400
209.73676326,1.60053700,4.86601200
209.74676326,1.60053700,4.87150500
209.75676326,1.60053700,4.87150500
209.76676326,1.60313100,4.86601200
209.77676326,1.60313100,4.87150500
209.78676326,1.60053700,4.87150500
209.79676326,1.60053700,4.87150500
209.80676326,1.59779000,4.87150500
209.81676326,1.60053700,4.87150500
209.82676326,1.60053700,4.86601200
209.83676326,1.60053700,4.86601200
209.84676326,1.60313100,4.86601200
209.85676326,1.60053700,4.87150500
209.86676326,1.60053700,4.87669400
209.87676326,1.60313100,4.86601200
209.88676326,1.60313100,4.87150500
209.89676326,1.60053700,4.87669400
209.90676326,1.60313100,4.86601200
209.91676326,1.60053700,4.86082300
209.92676326,1.60053700,4.87669400
209.93676326,1.60313100,4.87150500
209.94676326,1.60313100,4.87150500
209.95676326,1.60053700,4.86082300
209.96676326,1.59779000,4.86082300
209.97676326,1.60313100,4.86601200
209.98676326,1.60313100,4.86601200
209.99676326,1.60053700,4.87669400
210.00676326,1.60053700,4.87150500
210.01676326,1.60313100,4.87150500
210.02676326,1.60587800,4.87150500
210.03676326,1.60313100,4.87150500
210.04676326,1.60053700,4.86601200
210.05676326,1.60053700,4.86601200
210.06676325,1.60313100,4.88218800
210.07676325,1.60053700,4.86601200
210.08676325,1.60313100,4.87669400
210.09676325,1.60053700,4.86601200
210.10676325,1.60053700,4.86601200
210.11676325,1.60053700,4.88218800
210.12676325,1.60053700,4.86601200
210.13676325,1.60053700,4.86601200
210.14676325,1.60053700,4.87150500
210.15676325,1.60053700,4.87150500
210.16676325,1.60053700,4.87669400
210.17676325,1.60053700,4.88218800
210.18676325,1.60053700,4.86601200
210.19676325,1.60313100,4.86601200
210.20676325,1.60313100,4.87669400
210.21676325,1.60053700,4.87150500
210.22676325,1.60313100,4.87150500
210.23676325,1.60053700,4.86601200
210.24676325,1.60587800,4.86082300
210.25676325,1.60053700,4.86601200
210.26676325,1.60053700,4.87150500
210.27676325,1.60313100,4.86601200
210.28676325,1.60053700,4.86601200
210.29676325,1.60053700,4.87669400
210.30676325,1.60313100,4.86601200
210.31676325,1.60053700,4.86082300
210.32676325,1.60313100,4.88218800
210.33676325,1.60313100,4.87669400
210.34676325,1.60313100,4.87669400
210.35676325,1.60313100,4.87150500
210.36676325,1.60053700,4.86601200
210.37676325,1.60313100,4.86601200
210.38676325,1.60313100,4.88218800
210.39676325,1.60587800,4.87150500
210.40676325,1.60313100,4.87669400
210.41676325,1.60313100,4.86601200
210.42676325,1.60053700,4.87150500
210.43676325,1.60313100,4.86601200
210.44676325,1.60053700,4.87150500
210.45676325,1.60053700,4.87150500
210.46676324,1.60313100,4.87150500
210.47676324,1.60313100,4.87150500
210.48676324,1.60313100,4.86601200
210.49676324,1.60587800,4.87150500
210.50676324,1.60587800,4.86601200
210.51676324,1.60053700,4.87669400
210.52676324,1.60313100,4.86082300
210.53676324,1.60053700,4.87669400
210.54676324,1.60313100,4.86601200
210.55676324,1.60053700,4.87150500
210.56676324,1.60053700,4.87150500
210.57676324,1.60053700,4.87150500
210.58676324,1.60313100,4.86601200
210.59676324,1.60053700,4.87150500
210.60676324,1.60053700,4.86601200
210.61676324,1.60053700,4.87150500
210.62676324,1.60053700,4.86601200
210.63676324,1.60313100,4.87669400
210.64676324,1.60313100,4.86601200
210.65676324,1.60313100,4.87150500
210.66676324,1.60053700,4.86601200
210.67676324,1.60053700,4.86082300
210.68676324,1.60313100,4.87150500
210.69676324,1.59779000,4.87150500
210.70676324,1.60313100,4.87669400
210.71676324,1.60053700,4.87150500
210.72676324,1.60313100,4.87669400
210.73676324,1.60313100,4.86082300
210.74676324,1.60053700,4.87150500
210.75676324,1.60313100,4.87669400
210.76676324,1.59779000,4.86601200
210.77676324,1.60053700,4.86601200
210.78676324,1.60053700,4.87150500
210.79676324,1.60313100,4.87669400
210.80676324,1.60313100,4.87150500
210.81676324,1.60313100,4.87150500
210.82676324,1.60053700,4.85532900
210.83676324,1.60313100,4.86082300
210.84676324,1.59779000,4.87150500
210.85676323,1.60313100,4.87669400
210.86676323,1.60053700,4.87669400
210.87676323,1.60053700,4.86601200
210.88676323,1.60313100,4.87150500
210.89676323,1.60053700,4.87150500
210.90676323,1.60053700,4.88768100
210.91676323,1.60313100,4.87669400
210.92676323,1.60313100,4.86601200
210.93676323,1.60053700,4.87669400
210.94676323,1.60053700,4.86601200
210.95676323,1.60053700,4.85532900
210.96676323,1.60053700,4.86601200
210.97676323,1.60053700,4.87150500
210.98676323,1.60313100,4.87669400
210.99676323,1.60053700,4.88218800
211.00676323,1.60053700,4.86601200
211.01676323,1.60313100,4.87150500
211.02676323,1.60313100,4.86601200
211.03676323,1.60313100,4.86601200
211.04676323,1.60053700,4.86082300
211.05676323,1.60053700,4.87669400
211.06676323,1.60313100,4.86601200
211.07676323,1.60053700,4.87150500
211.08676323,1.60313100,4.86601200
211.09676323,1.60053700,4.86601200
211.10676323,1.60053700,4.87150500
211.11676323,1.60313100,4.86601200
211.12676323,1.60313100,4.87669400
211.13676323,1.60313100,4.87150500
211.14676323,1.60053700,4.86082300
211.15676323,1.60313100,4.87150500
211.16676323,1.60313100,4.87669400
211.17676323,1.60313100,4.86601200
211.18676323,1.60053700,4.88218800
211.19676323,1.60313100,4.87669400
211.20676323,1.60053700,4.87669400
211.21676323,1.60053700,4.86601200
211.22676323,1.60313100,4.87669400
211.23676323,1.60313100,4.87150500
211.24676323,1.60313100,4.87669400
211.25676322,1.60313100,4.86601200
211.26676322,1.60053700,4.87669400
211.27676322,1.60313100,4.87669400
211.28676322,1.60313100,4.87669400
211.29676322,1.60053700,4.87150500
211.30676322,1.60053700,4.86601200
211.31676322,1.60053700,4.86601200
211.32676322,1.60053700,4.86601200
211.33676322,1.60053700,4.87150500
211.34676322,1.60313100,4.87150500
211.35676322,1.60053700,4.87669400
211.36676322,1.60313100,4.86601200
211.37676322,1.60313100,4.87669400
211.38676322,1.60313100,4.87150500
211.39676322,1.60313100,4.87669400
211.40676322,1.60053700,4.88218800
211.41676322,1.60053700,4.87150500
211.42676322,1.60313100,4.87669400
211.43676322,1.60313100,4.86601200
211.44676322,1.60313100,4.86601200
211.45676322,1.60313100,4.86601200
211.46676322,1.60313100,4.87669400
211.47676322,1.59779000,4.86601200
211.48676322,1.60313100,4.86082300
211.49676322,1.60053700,4.87150500
211.50676322,1.60053700,4.87150500
211.51676322,1.60313100,4.86601200
211.52676322,1.60053700,4.87669400
211.53676322,1.60313100,4.87150500
211.54676322,1.60053700,4.86082300
211.55676322,1.60053700,4.87150500
211.56676322,1.60313100,4.87150500
211.57676322,1.60053700,4.87669400
211.58676322,1.60053700,4.87669400
211.59676322,1.60313100,4.87669400
211.60676322,1.60313100,4.87150500
211.61676322,1.60313100,4.87150500
211.62676322,1.60053700,4.87669400
211.63676322,1.60053700,4.86601200
211.64676321,1.60313100,4.88218800
211.65676321,1.60313100,4.88218800
211.66676321,1.60053700,4.86082300
211.67676321,1.60313100,4.87150500
211.68676321,1.60053700,4.87150500
211.69676321,1.60053700,4.87150500
211.70676321,1.60053700,4.87150500
211.71676321,1.60053700,4.86601200
211.72676321,1.60053700,4.87669400
211.73676321,1.60053700,4.87669400
211.74676321,1.59779000,4.86082300
211.75676321,1.60053700,4.87669400
211.76676321,1.60053700,4.86601200
211.77676321,1.59779000,4.87669400
211.78676321,1.60053700,4.87669400
211.79676321,1.60313100,4.87669400
211.80676321,1.60053700,4.87669400
211.81676321,1.60053700,4.86082300
211.82676321,1.59779000,4.87669400
211.83676321,1.60053700,4.86601200
211.84676321,1.59779000,4.86601200
211.85676321,1.60053700,4.86601200
211.86676321,1.59779000,4.88218800
211.87676321,1.60053700,4.86601200
211.88676321,1.59779000,4.87150500
211.89676321,1.60053700,4.87150500
211.90676321,1.59779000,4.86082300
211.91676321,1.59779000,4.87150500
211.92676321,1.59779000,4.87150500
211.93676321,1.59779000,4.87150500
211.94676321,1.60053700,4.87150500
211.95676321,1.60053700,4.86601200
211.96676321,1.59779000,4.86082300
211.97676321,1.60053700,4.87669400
211.98676321,1.60053700,4.87669400
211.99676321,1.60053700,4.87669400
